model_label,sample,horizon,sample_definition,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
balanced_common_horizon_sample,rd2_countries,5,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,0.008076665193937155,0.11884011165942053,0.06796245039792431,0.9460576084545171,-0.22998868551464177,0.24614201590251608,1231,57,0.8032067954251685,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,5,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.0729582969513781,0.027956396787264644,2.60971746489926,0.011602085412718404,0.016954904554861733,0.12896168934789445,1231,57,0.8060544327300808,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.15487848245117108
balanced_common_horizon_sample,rd2_countries,5,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,-0.02704637911008273,0.02105670955486559,-1.2844542039966116,0.20427130794699053,-0.06922803709534253,0.015135278875177065,1231,57,0.8060544327300808,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,5,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.07753647696039578,0.0705872505500201,1.0984487475603157,0.2767089725240939,-0.06386677757292133,0.2189397314937129,1231,57,0.8060544327300808,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,product,gini,product_gini,prior_export_growth,-0.0004670233749490306,0.0037214854922430632,-0.1254938050739357,0.9005820760443581,-0.007922054647611951,0.006988007897713889,1237,57,0.9290654958049115,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9708598471612441
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,product,gini,product_gini,lag_log_real_exports,-0.004408278837678595,0.004513594983317888,-0.9766669038696342,0.3329344383603884,-0.013450096096648469,0.004633538421291279,1237,57,0.9290654958049115,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,product,gini,product_gini,lag_log_population,-0.014944263533130886,0.01176038388804755,-1.270729227497345,0.2090786732286323,-0.038503143406950185,0.008614616340688417,1237,57,0.9290654958049115,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,partner,gini,partner_gini,prior_export_growth,0.0008124811339828807,0.0038062847724424165,0.21345778956563144,0.8317451503303193,-0.006812423509704374,0.008437385777670135,1237,57,0.8884852789405744,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9708598471612441
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,partner,gini,partner_gini,lag_log_real_exports,0.004257473723743549,0.0035220668773264423,1.208799796264898,0.23181905530173957,-0.0027980740594221523,0.01131302150690925,1237,57,0.8884852789405744,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,partner,gini,partner_gini,lag_log_population,0.022191122754629145,0.01643048005812285,1.3506070836718105,0.18225406937813138,-0.010723083928020495,0.055105329437278784,1237,57,0.8884852789405744,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.0024384325906065853,0.015814059121080908,0.154193972081212,0.8780111569977866,-0.029240934571010273,0.03411779975222344,1237,57,0.8592762575614096,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9708598471612441
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.005263341165806568,0.01682187115325959,-0.31288678398815845,0.7555289722729124,-0.038961598427228586,0.02843491609561545,1237,57,0.8592762575614096,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_population,0.032529401751739684,0.040580579223685284,0.8016002327722704,0.4261726288754021,-0.04876326694357863,0.113822070447058,1237,57,0.8592762575614096,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,-9.292664158711515e-05,0.00936874578330979,-0.0099187920919641,0.9921213303930341,-0.018860779679247583,0.018674926396073356,1237,57,0.9148470765491702,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9921213303930342
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.006388643164803948,0.010506041674083696,-0.6080923113567551,0.5455847153051052,-0.027434773640241068,0.014657487310633172,1237,57,0.9148470765491702,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.01196797046144708,0.02662256141713088,-0.4495424115632248,0.654775614936143,-0.06529936953227196,0.041363428609377806,1237,57,0.9148470765491702,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,-0.01301246143944751,0.02453737523948986,-0.5303118737209337,0.5979923825686522,-0.062166730652843144,0.036141807773948126,1237,57,0.8763775961877901,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.969738200376142
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.02375789024163137,0.015466992047688108,1.536038175256095,0.13016024940814164,-0.0072262180263936715,0.054741998509656414,1237,57,0.8763775961877901,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.0012381787040638553,0.06764957003153318,-0.018302831835985193,0.9854623248789074,-0.13675655200378184,0.1342801945956541,1237,57,0.8763775961877901,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,-0.001020765346793337,0.01443878539511511,-0.07069606749184593,0.9438915180734317,-0.02994512818099388,0.027903597487407207,1237,57,0.8705220544694378,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9708598471612441
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,0.01957544273861167,0.010585322073156971,1.8493006262183085,0.06969483503976477,-0.001629505460455545,0.040780390937678886,1237,57,0.8705220544694378,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.06610958688104934,0.05258838262895328,1.2571139018953545,0.21393029795445295,-0.03923760253962197,0.17145677630172065,1237,57,0.8705220544694378,ok,1237,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,product,gini,product_gini,prior_export_growth,0.006081478052908051,0.004583442413577349,1.3268363610052416,0.18994790788775842,-0.0031002604224644615,0.015263216528280563,1231,57,0.9534974970115995,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.4884374774256645
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,product,gini,product_gini,lag_log_real_exports,-0.007210720973327797,0.003911666691735871,-1.8433883921045207,0.0705664542194792,-0.01504673096877404,0.0006252890221184453,1231,57,0.9534974970115995,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,product,gini,product_gini,lag_log_population,0.002333762904044731,0.01315092684988277,0.1774599562969613,0.8597874500249428,-0.024010709252230207,0.02867823506031967,1231,57,0.9534974970115995,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,gini,partner_gini,prior_export_growth,0.005586417827952191,0.008818151521156486,0.6335134766679017,0.5289774021486929,-0.012078462364198782,0.023251298020103166,1231,57,0.855475642582345,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9521593238676473
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,gini,partner_gini,lag_log_real_exports,-0.00481204382362433,0.004615458003768642,-1.0425929170399062,0.30161700226261196,-0.014057917232905988,0.004433829585657327,1231,57,0.855475642582345,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,gini,partner_gini,lag_log_population,-0.00030040710687624823,0.021902707774821503,-0.013715523667881124,0.9891056861000032,-0.044176803174424545,0.04357598896067205,1231,57,0.855475642582345,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.04042708049513989,0.029377625307993427,1.3761180514525793,0.17426349484999556,-0.01842337474488829,0.09927753573516807,1231,57,0.9093466940824617,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.4884374774256645
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.04147550594636906,0.019909809873549254,-2.0831693627306027,0.04181334070262583,-0.08135964778958232,-0.0015913641031558012,1231,57,0.9093466940824617,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_population,0.11143012758125526,0.07680753830259036,1.4507707191742822,0.15242241734926476,-0.0424338606609613,0.26529411582347184,1231,57,0.9093466940824617,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,0.027350473410517884,0.015465576171168621,1.7684742623107335,0.08242813997663292,-0.003630798516010461,0.05833174533704623,1231,57,0.9400740558067082,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.3297125599065317
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.02289209511907936,0.01158823174054612,-1.9754605906768412,0.05315202221456006,-0.04610611280118669,0.0003219225630279772,1231,57,0.9400740558067082,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_population,0.020248273105459846,0.04049322464106249,0.5000410138966043,0.6190055277023905,-0.06086940333297053,0.10136594954389022,1231,57,0.9400740558067082,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,0.006880071570869084,0.055257714831189464,0.12450879649814475,0.9013583021419769,-0.1038144328094536,0.11757457595119178,1231,57,0.8138018803738318,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9708598471612441
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.00697135365793736,0.025971223295897163,0.2684260798388603,0.7893577414377115,-0.04505525836669426,0.05899796568256899,1231,57,0.8138018803738318,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.008721832498910006,0.11034145523009369,-0.07904402276299942,0.9372793895093577,-0.22976232859276316,0.21231866359494314,1231,57,0.8138018803738318,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.02120780624300611,0.029805972991239802,0.7115287345002709,0.47971023026503457,-0.038500732517925365,0.08091634500393759,1231,57,0.8191364894526664,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9521593238676473
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,-0.014835146410168837,0.015655070552104997,-0.9476256501555075,0.3473915156586709,-0.0461960211965818,0.01652572837624413,1231,57,0.8191364894526664,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
balanced_common_horizon_sample,rd2_countries,10,Balanced/common horizon support: country-flow-base-year rows must have all requested horizons.,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.013315664238356194,0.07728856092472886,0.17228505847487946,0.8638345643156862,-0.14151192810721516,0.16814325658392756,1231,57,0.8191364894526664,ok,1231,0,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,gini,product_gini,prior_export_growth,0.0007860149805167579,0.005453533282406372,0.14412949180167628,0.8859156537799058,-0.010138724952391777,0.011710754913425292,1746,57,0.8995665219189014,ok,1892,146,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,gini,product_gini,lag_log_real_exports,-0.0036362758076831786,0.0050359806191830996,-0.7220591345867866,0.47326257331789356,-0.013724557243359482,0.006452005627993125,1746,57,0.8995665219189014,ok,1892,146,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,gini,product_gini,lag_log_population,-0.01840873598122987,0.014528363144835693,-1.2670894716569299,0.21036756054361133,-0.04751254461117345,0.010695072648713711,1746,57,0.8995665219189014,ok,1892,146,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,gini,partner_gini,prior_export_growth,0.002238581786541651,0.006165360757241698,0.36309015395607824,0.7179045244723579,-0.010112119928751667,0.01458928350183497,1752,57,0.8248222043629736,ok,1892,140,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,gini,partner_gini,lag_log_real_exports,0.007990199906910626,0.004351962792754482,1.8359991312916073,0.07166871786889933,-0.0007278291664460541,0.016708228980267307,1752,57,0.8248222043629736,ok,1892,140,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,gini,partner_gini,lag_log_population,0.003183540780269112,0.018393014982072974,0.17308422699443224,0.8632093189200806,-0.03366209577419843,0.040029177334736654,1752,57,0.8248222043629736,ok,1892,140,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.003075333437126281,0.024517258822221395,0.12543545179442858,0.9006280580459954,-0.04603863775007984,0.0521893046243324,1746,57,0.8120274775695392,ok,1892,146,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,-0.0013323360372455295,0.01507100459078577,-0.08840393015739002,0.9298710295086258,-0.03152318610745079,0.028858514032959734,1746,57,0.8120274775695392,ok,1892,146,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_1pct_share,product_top_1pct_share,lag_log_population,0.03128802551682186,0.044766909789995986,0.6989096558952962,0.48750116617223993,-0.05839087103148753,0.12096692206513125,1746,57,0.8120274775695392,ok,1892,146,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,0.0022365061844885747,0.013652662639979584,0.1638146523843146,0.8704668612929647,-0.025113063536611614,0.02958607590558876,1746,57,0.8799607044083801,ok,1892,146,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.003884123537664607,0.010892563426509174,-0.3565848905879984,0.7227426777667671,-0.025704550126280885,0.01793630305095167,1746,57,0.8799607044083801,ok,1892,146,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.013580295922308278,0.030690297545805573,-0.44249476245838126,0.6598356527978135,-0.07506034963962291,0.047899757795006354,1746,57,0.8799607044083801,ok,1892,146,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,-0.007088229408512808,0.02713961343067356,-0.26117650594468655,0.7949145371017974,-0.06145540812662866,0.047278949309603045,1752,57,0.8041059271230355,ok,1892,140,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.0009096060886379931,0.02192446716928364,0.041488173081458454,0.9670542906547415,-0.04301037928391433,0.04482959146119032,1752,57,0.8041059271230355,ok,1892,140,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.10443567694039002,0.08731263898708037,-1.196111790365692,0.23669290719526798,-0.27934391062937364,0.0704725567485936,1752,57,0.8041059271230355,ok,1892,140,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.00550112209616194,0.01931413622008844,0.2848236148629975,0.7768299705351653,-0.03318974202929374,0.04419198622161763,1752,57,0.8053104321735134,ok,1892,140,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,0.021756302611836656,0.012884441324732984,1.6885716705522373,0.09686331112865974,-0.004054334889474671,0.04756694011314798,1752,57,0.8053104321735134,ok,1892,140,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,-0.0012406173360491601,0.058574932995169526,-0.021180004357008307,0.9831773524561328,-0.11858030821575849,0.11609907354366017,1752,57,0.8053104321735134,ok,1892,140,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,gini,product_gini,prior_export_growth,-0.0022951093378166445,0.006017534916885389,-0.38140357630106914,0.7043471212869075,-0.0143496803104103,0.009759461634777011,1743,57,0.9164790446351604,ok,1887,144,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,gini,product_gini,lag_log_real_exports,-0.002329607324457224,0.005092616390081227,-0.45744802789280326,0.6491189046912424,-0.012531343842539996,0.007872129193625548,1743,57,0.9164790446351604,ok,1887,144,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,gini,product_gini,lag_log_population,-0.019065533183637174,0.01803311410547919,-1.057251291824538,0.2949364718422933,-0.055190201647363005,0.01705913528008866,1743,57,0.9164790446351604,ok,1887,144,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,gini,partner_gini,prior_export_growth,0.020546528537040268,0.007118631062816777,2.886303329352511,0.00552763312164172,0.0062861969295503976,0.03480686014453014,1749,57,0.7686003686291746,ok,1887,138,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.06633159745970064
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,gini,partner_gini,lag_log_real_exports,-0.002490945532416494,0.00628843296224001,-0.39611546268741515,0.693525134527452,-0.015088190500120823,0.010106299435287834,1749,57,0.7686003686291746,ok,1887,138,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,partner,gini,partner_gini,lag_log_population,0.0252663384649192,0.018410152557226313,1.3724133130554483,0.17540693844805394,-0.011613628777917821,0.06214630570775622,1749,57,0.7686003686291746,ok,1887,138,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.03144378201086348,0.02292264936840921,1.3717341964056584,0.1756171654706873,-0.0144758025878063,0.07736336660953326,1743,57,0.8787609669939876,ok,1887,144,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.45158699692462445
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,0.0006228456014571726,0.021907975505577125,0.028430084801702213,0.9774202068431247,-0.04326410299883671,0.04450979420175106,1743,57,0.8787609669939876,ok,1887,144,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_population,-0.04982034161034421,0.05102737635091067,-0.9763453497537128,0.3330922969861543,-0.15204045969246338,0.052399776471774975,1743,57,0.8787609669939876,ok,1887,144,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",
broad_available_horizon_sample,rd2_countries,1,Broad available sample: each horizon uses all rows with that horizon outcome and complete controls.,Exports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,0.004706933337582823,0.0143802206090242,0.32731996716580425,0.7446463594467136,-0.024100110132429797,0.03351397680759544,1743,57,0.9118970834893233,ok,1887,144,,"reporter_code,base_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.9006280580459953
