period,country,iso3,reporter_code,start_year,end_year,start_source_file,end_source_file,start_active_nonenergy_products,start_total_nonenergy_imports,start_calculated_ex_energy_gini,start_top5_share,start_top5_gini_contribution,start_rank6_50_share,start_rank6_50_gini_contribution,start_rank51_200_share,start_rank51_200_gini_contribution,start_rank201_plus_share,start_rank201_plus_gini_contribution,end_active_nonenergy_products,end_total_nonenergy_imports,end_calculated_ex_energy_gini,end_top5_share,end_top5_gini_contribution,end_rank6_50_share,end_rank6_50_gini_contribution,end_rank51_200_share,end_rank51_200_gini_contribution,end_rank201_plus_share,end_rank201_plus_gini_contribution,delta_calculated_ex_energy_gini,delta_active_nonenergy_products,delta_top5_share,delta_top5_gini_contribution,delta_rank6_50_share,delta_rank6_50_gini_contribution,delta_rank51_200_share,delta_rank51_200_gini_contribution,delta_rank201_plus_share,delta_rank201_plus_gini_contribution,gini_change_direction,main_driver_bucket,main_driver_group,start_panel_ex_energy_gini,end_panel_ex_energy_gini,delta_panel_ex_energy_gini,calculated_vs_panel_delta_gap
full_available,Sweden,SWE,752,1992,2025,COMTRADE-FINAL-CA7521992H0[2002-09-01].parquet,COMTRADE-FINAL-CA7522025H6[2026-05-09].parquet,4802,44731960288.0,0.797488963886158,0.0888750792812114,0.08880626206123805,0.19118554943576269,0.18932802101201482,0.21757006539261464,0.20737224755891503,0.5023693058904112,0.3119824332539901,5129,175460963296.758,0.850849281541831,0.10541975806394521,0.10532866870955174,0.23503292989721078,0.23305897690689623,0.22715397686332223,0.21716250334839643,0.43239333517552175,0.29529913257698653,0.05336031765567306,327,0.016544678782733815,0.016522406648313684,0.04384738046144809,0.04373095589488141,0.009583911470707585,0.009790255789481395,-0.06997597071488942,-0.016683300677003576,increase,rank6_50,upper-tier concentration (ranks 6-50),0.791331526611468,0.851329434835024,0.059997908223555996,-0.006637590567882934
full_available,Norway,NOR,579,1993,2025,COMTRADE-FINAL-CA5791993H0[2002-09-01].parquet,COMTRADE-FINAL-CA5792025H6[2026-02-11].parquet,4517,22842033435.0,0.8116384882642796,0.1146041253923066,0.11451175886948489,0.21805387673446416,0.21594146300497108,0.21118173400484735,0.20065809044017469,0.4561602638683818,0.28052717594964893,5126,99698743287.688,0.863151855964421,0.13438191171513506,0.13429279952071205,0.23027394445161609,0.22827185122060684,0.23013721639279128,0.22007175267247558,0.4052069274404576,0.2805154525506264,0.051513367700141366,609,0.01977778632282845,0.019781040651227155,0.012220067717151922,0.012330388215635757,0.018955482387943923,0.0194136622323009,-0.05095333642792421,-1.1723399022556258e-05,increase,top5,top-5 superstar concentration,0.8150169889053496,0.8625799022732785,0.04756291336792895,0.003950454332212416
full_available,France,FRA,251,1994,2024,COMTRADE-FINAL-CA2511994H0[2002-09-01].parquet,COMTRADE-FINAL-CA2512024H6[2025-06-20].parquet,4760,200952940737.0,0.7732876868194173,0.08787907676908395,0.08779883125811952,0.19486742302641957,0.193113876825786,0.20395554752612605,0.19422735485509934,0.5132979526783704,0.29814762388041227,5506,664347379336.204,0.8217966069505084,0.07470223454814566,0.07463991447327571,0.2203373879949735,0.21868330957441162,0.21823737349318678,0.20918312464408512,0.4867230039636941,0.3192902582587361,0.04850892013109109,746,-0.01317684222093829,-0.013158916784843808,0.025469964968553915,0.02556943274862561,0.014281825967060735,0.014955769788985773,-0.026574948714676305,0.02114263437832381,increase,rank6_50,upper-tier concentration (ranks 6-50),0.7676752435770724,0.8217966069505087,0.054121363373436315,-0.005612443242345222
full_available,Zimbabwe,ZWE,716,1995,2024,COMTRADE-FINAL-CA7161995H0[2002-09-01].parquet,COMTRADE-FINAL-CA7162024H6[2025-04-09].parquet,4276,2590956341.0,0.849244533158729,0.1269151397097972,0.12680455827189246,0.24489068301131975,0.24236592175100918,0.24170335489261718,0.22914985711997643,0.3864908223862658,0.2509241960158509,4280,7479588336.645999,0.8961590524221038,0.16802229661967558,0.16788964516224078,0.2649435244465099,0.26202887300367295,0.27156242439350886,0.25790978897447037,0.2954717545403057,0.20833074528171971,0.046914519263374754,4,0.04110715690987837,0.041085086890348316,0.020052841435190177,0.019662951252663763,0.029859069500891677,0.028759931854493936,-0.09101906784596009,-0.042593450734131205,increase,top5,top-5 superstar concentration,0.849244533158729,0.8961590524221044,0.04691451926337531,-5.551115123125783e-16
full_available,Belgium,BEL,56,1999,2024,COMTRADE-FINAL-CA0561999H1[2005-06-10].parquet,COMTRADE-FINAL-CA0562024H6[2026-03-12].parquet,4700,149838306717.0,0.8151980338472002,0.14231360660178008,0.14218751998215806,0.19411829346106715,0.19233005395256142,0.21531915147663355,0.2049057575360831,0.4482489484605191,0.27577470237639756,5450,299152485685.795,0.8612401915014745,0.15368221000569163,0.15357685985707323,0.22647235144085595,0.2246200685603545,0.21906887748196932,0.21008844478043645,0.4007765610714832,0.2729548183036103,0.04604215765427422,750,0.011368603403911548,0.011389339874915166,0.0323540579797888,0.03229001460779307,0.0037497260053357684,0.005182687244353362,-0.04747238738903592,-0.002819884072787271,increase,rank6_50,upper-tier concentration (ranks 6-50),0.814060703131219,0.8612401915014749,0.04717948837025587,-0.0011373307159816548
full_available,Austria,AUT,40,1994,2024,COMTRADE-FINAL-CA0401994H0[2002-09-01].parquet,COMTRADE-FINAL-CA0402024H6[2025-07-07].parquet,4582,51795848205.0,0.7827779863039284,0.09072344177860925,0.09064488092582909,0.19245027975114323,0.19048750811060525,0.21565429547153797,0.20512212216764997,0.5011719829987096,0.29652347509984395,5198,183643741784.254,0.8281004745590219,0.07721962569488933,0.07715843007917277,0.20754349959290572,0.20566099363584703,0.2350894708038601,0.2249659105080502,0.48014740390834487,0.32031514033595204,0.04532248825509355,616,-0.013503816083719922,-0.013486450846656325,0.015093219841762484,0.015173485525241781,0.01943517533232214,0.019843788340400237,-0.021024579090364703,0.023791665236108095,increase,rank201_plus,tail compression (rank 201+),0.7858376933011648,0.8286878327290468,0.04285013942788196,0.00247234882721159
full_available,Guyana,GUY,328,1991,2025,COMTRADE-FINAL-CA3281991H0[2002-09-01].parquet,COMTRADE-FINAL-CA3282025H5[2026-02-16].parquet,2238,203906900.0,0.8781321224945949,0.17521255533775465,0.17493535421276438,0.33956134392705695,0.3327958308936861,0.27772487836360615,0.2508647673124085,0.20750122237158233,0.11953617007573597,3670,9153411992.497997,0.9215780278029964,0.36355973808547304,0.3633448503430209,0.23902909402659875,0.2363823101952971,0.19608820205405963,0.18422640836328583,0.20132296583386888,0.1376244589013926,0.04344590530840142,1432,0.1883471827477184,0.1884094961302565,-0.1005322499004582,-0.09641352069838899,-0.08163667630954652,-0.06663835894912265,-0.00617825653771345,0.018088288825656634,increase,top5,top-5 superstar concentration,0.878132122494595,0.9215780278029956,0.043445905308400534,8.881784197001252e-16
full_available,Spain,ESP,724,1989,2025,COMTRADE-FINAL-CA7241989H0[2002-09-01].parquet,COMTRADE-FINAL-CA7242025H6[2026-04-30].parquet,4600,59307917135.0,0.7867901684425469,0.09919074837191212,0.09911393476422103,0.2108061698329612,0.2087264503508494,0.2085915707145833,0.19848247786237294,0.4814115110805433,0.28046730546510346,5457,445319582226.10706,0.8287760865695966,0.07925074533418978,0.07919677487447746,0.21971164073339283,0.21782768942300917,0.23955280913437893,0.2300069907409747,0.46148480479803833,0.3017446315311352,0.04198591812704966,857,-0.019940003037722337,-0.019917159889743574,0.008905470900431645,0.009101239072159761,0.030961238419795617,0.03152451287860175,-0.01992670628250498,0.02127732606603172,increase,rank51_200,broad upper-tail concentration (ranks 51-200),0.7898292037264265,0.828776086569597,0.038946882843170494,0.0030390352838791657
full_available,Botswana,BWA,72,2000,2023,COMTRADE-FINAL-CA0722000H1[2003-11-17].parquet,COMTRADE-FINAL-CA0722023H6[2024-04-05].parquet,4673,1917836182.0,0.8648770963302603,0.15924253326033036,0.15910909338027718,0.25645487430896746,0.2541493857157513,0.21647056349049526,0.20620484953906365,0.36783202894020695,0.24541376769516832,4381,5041830310.656,0.9041097424931946,0.23584104018314103,0.2356391471804112,0.27176273993733907,0.26906141027887776,0.22254100709490424,0.21148541006144111,0.26985521278461566,0.1879237749724645,0.039232646162934315,-292,0.07659850692281067,0.07653005380013403,0.015307865628371609,0.014912024563126458,0.006070443604408976,0.005280560522377464,-0.09797681615559128,-0.0574899927227038,increase,top5,top-5 superstar concentration,0.8648770963302603,0.903935785431886,0.03905868910162569,0.0001739570613086272
full_available,Italy,ITA,380,1994,2025,COMTRADE-FINAL-CA3801994H0[2021-02-04].parquet,COMTRADE-FINAL-CA3802025H6[2026-05-05].parquet,4775,139327635469.0,0.7941481071014967,0.11811164629763245,0.11801457754727575,0.19817686050620933,0.19631687414422633,0.21290571985340323,0.2029322759954059,0.4708057733427549,0.2768843794145889,5454,574668700513.4409,0.83177045333079,0.1183320927447057,0.11825008184045459,0.20919283615012063,0.20748748316424456,0.2186320183469891,0.20966570508252547,0.4538430527581847,0.29636718324356537,0.03762234622929328,679,0.00022044644707325256,0.0002355042931788398,0.011015975643911297,0.011170609020018235,0.005726298493585857,0.0067334290871195746,-0.016962720584570212,0.01948280382897649,increase,rank201_plus,tail compression (rank 201+),0.7938042399052907,0.8296563201032177,0.03585208019792696,0.0017702660313663188
