variant,flow,metric_name,outcome,income_form,sample_policy,model_name,curve_component,observations,entity_count,support_p05,support_p95,turning_point_income_variable,turning_point_ppp_2011_usd,turning_point_ci_low_ppp_2011_usd,turning_point_ci_high_ppp_2011_usd,turning_point_inside_p05_p95,slope_p05,slope_p95,slope_p05_p_value,slope_p95_p_value,u_test_p_value,obs_below_turning_point,obs_above_turning_point,entity_below_turning_point,entity_above_turning_point,classification,cluster_count_reference,linear_term_name,square_term_name,linear_term_coefficient,linear_term_cluster_se,linear_term_cluster_p_value,square_term_coefficient,square_term_cluster_se,square_term_cluster_p_value,u_test_q_value,excluded_entity_id
baseline_threshold20,Exports,HHI,partner_hhi,gdppc_10k,fixed,mundlak,within,1670,13,0.19703535929864802,3.7509660250894936,4.2530861991063915,42530.86199106392,,,False,-0.02152362226341708,-0.002664524036610258,0.19955760155505192,0.6358747921417875,0.6358747921417875,1617.0,53.0,13.0,5.0,outside_support,13.0,gdppc_10k_within,gdppc_10k_sq_within,-0.022569199553637086,0.02561409192672776,0.3955560361335554,0.0026532732346665183,0.002570920367572139,0.3224091019469285,,
baseline_threshold20,Exports,HHI,partner_hhi,gdppc_10k,fixed,mundlak,between,1670,13,0.19703535929864802,3.7509660250894936,4.2361453322229865,42361.45332222986,,,False,0.025063869180364816,0.003010680760001605,0.6117406977401368,0.4667551482059117,0.6117406977401368,1616.0,54.0,13.0,5.0,outside_support,13.0,gdppc_10k_mean,gdppc_10k_sq_mean,0.02628653172297244,0.0921203959523203,0.7802416034500648,-0.003102647532300096,0.015273426213350155,0.8424292105739,,
baseline_threshold20,Exports,HHI,partner_hhi,gdppc_10k,natural,pooled_year_fe,overall,1704,13,0.1928017329742103,3.7201554178929896,3.3206093130252534,33206.093130252535,,,True,-0.015965349693198197,0.0020394135890752416,0.28147000638875436,0.2922724663173164,0.2922724663173164,1573.0,131.0,13.0,7.0,insufficient_support,13.0,gdppc_10k,gdppc_10k_sq,-0.016949472600253004,0.028148323207325864,0.5582816575368486,0.0025521630222754394,0.0034188767001508864,0.4697434497387295,,
baseline_threshold20,Exports,HHI,partner_hhi,gdppc_10k,natural,entity_year_fe_logpop,within,1670,13,0.19703535929864802,3.7509660250894936,4.718130596113009,47181.30596113009,,,False,-0.0357874227864494,-0.007655739504324604,0.1321871579640737,0.766060736611788,0.766060736611788,1642.0,28.0,13.0,2.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.037347086393993575,0.031721517727551565,0.26188278935055953,0.003957826689320729,0.002968309654175208,0.2071723731893903,,
baseline_threshold20,Exports,HHI,partner_hhi,log_gdppc,fixed,pooled_year_fe,overall,1704,13,7.5642474179024495,10.524102735097753,11.043717571156083,62549.75325706385,,,False,-0.011767479800965638,-0.001757324195432685,0.4051593296809867,0.5376143290817084,0.5376143290817084,1693.0,11.0,13.0,1.0,outside_support,13.0,log_gdppc,log_gdppc_sq,-0.037349572699920036,0.19193675918136316,0.8489670351247599,0.0016909873174169824,0.009626804934113692,0.8634949743008004,,
baseline_threshold20,Exports,HHI,partner_hhi,log_gdppc,fixed,entity_year_fe_logpop,within,1670,13,7.585966524571462,10.532353703185134,13.43137327809907,681037.927966964,,,False,-0.053857463940905535,-0.02671051798502857,0.09589646262784009,0.7631899423141824,0.7631899423141824,1670.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc,log_gdppc_sq,-0.12375181617010911,0.17238180693480418,0.48656449930470846,0.004606819184003186,0.009301758038442387,0.6293587687583582,,
baseline_threshold20,Exports,HHI,partner_hhi,log_gdppc,fixed,mundlak,within,1670,13,7.585966524571462,10.532353703185134,13.48010659411016,715049.1739812084,,,False,-0.02686395625174104,-0.013435090406487521,0.24681263824169597,0.6367029209561745,0.6367029209561745,1670.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc_within,log_gdppc_sq_within,-0.061438817120157634,0.16086751424050577,0.7091966395172895,0.002278869855042615,0.008725274465016801,0.7983820049418312,,
baseline_threshold20,Exports,HHI,partner_hhi,log_gdppc,fixed,mundlak,between,1670,13,7.585966524571462,10.532353703185134,8.524176641781276,5035.0394575796745,,,True,-0.026638519817192785,0.05701799998248733,0.39927270261387493,0.3283395840956873,0.39927270261387493,533.0,1137.0,12.0,13.0,suggestive_only,13.0,log_gdppc_mean,log_gdppc_sq_mean,-0.24202622017404843,0.6542442040632857,0.7178791160127643,0.01419645734391262,0.036726592165013505,0.7058603511327202,,
baseline_threshold20,Exports,HHI,partner_hhi,log_gdppc,natural,pooled_year_fe,overall,1704,13,7.5642474179024495,10.524102735097753,11.043717571156083,62549.75325706385,,,False,-0.011767479800965638,-0.001757324195432685,0.4051593296809867,0.5376143290817084,0.5376143290817084,1693.0,11.0,13.0,1.0,outside_support,13.0,log_gdppc,log_gdppc_sq,-0.037349572699920036,0.19193675918136316,0.8489670351247599,0.0016909873174169824,0.009626804934113692,0.8634949743008004,,
baseline_threshold20,Exports,HHI,partner_hhi,log_gdppc,natural,entity_year_fe_logpop,within,1670,13,7.585966524571462,10.532353703185134,13.43137327809907,681037.927966964,,,False,-0.053857463940905535,-0.02671051798502857,0.09589646262784009,0.7631899423141824,0.7631899423141824,1670.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc,log_gdppc_sq,-0.12375181617010911,0.17238180693480418,0.48656449930470846,0.004606819184003186,0.009301758038442387,0.6293587687583582,,
baseline_threshold20,Imports,Gini,partner_gini,gdppc_10k,fixed,pooled_minimal,overall,1672,13,0.19456037590651784,3.7506601602335103,4.784712752027945,47847.12752027945,,,False,0.06871369735972636,0.015479568220051565,0.9999918550439879,0.00030901650449566276,0.9999918550439879,1644.0,28.0,13.0,2.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.0716262287296613,0.010497617829198223,1.8413206507772845e-05,-0.007484903738401366,0.0014935866142111647,0.0003034846549336938,,
baseline_threshold20,Imports,Gini,partner_gini,gdppc_10k,fixed,pooled_year_fe,overall,1672,13,0.19456037590651784,3.7506601602335103,4.429672990714285,44296.72990714285,27916.58796401341,52157.80160110286,False,0.04079098396411523,0.006539991730733937,0.9934993499349934,0.3708370837083708,0.9934993499349934,1635.0,37.0,13.0,4.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.04266491504823948,0.014539222502660844,0.012499738249058643,-0.004815808654236546,0.0017741240149679357,0.018799193167766362,,
baseline_threshold20,Imports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe,within,1672,13,0.19456037590651784,3.7506601602335103,-1.6897422494408758,-16897.42249440876,,,False,-0.0029706775251561192,-0.00857700931305835,0.4503390247323791,0.8037708688368339,0.8037708688368339,0.0,1672.0,0.0,13.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.0026639454067497875,0.024112665699559832,0.9138556535589677,-0.0007882697516829176,0.002167953761473536,0.7224812136918302,,
baseline_threshold20,Imports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe_logpop,within,1634,13,0.20762999999999998,3.7809980490953286,-28.7797753029154,-287797.753029154,-197965.49861964223,351217.878747382,False,-0.008082484343204297,-0.009078837449234616,0.37523752375237523,0.7701770177017702,0.7701770177017702,0.0,1634.0,0.0,13.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.008024591399470878,0.025451203251505513,0.7579546268796971,-0.00013941372569816388,0.0021832954022911904,0.9501372671030405,0.8414841484148415,
baseline_threshold20,Imports,Gini,partner_gini,gdppc_10k,fixed,mundlak,within,1634,13,0.20762999999999998,3.7809980490953286,4.170874381668745,41708.74381668745,,,False,0.03835382003908201,0.0037729812388510794,0.9961127545112106,0.297978084877885,0.9961127545112106,1573.0,61.0,13.0,5.0,outside_support,13.0,gdppc_10k_within,gdppc_10k_sq_within,0.0403631343502428,0.012549095370662152,0.007403521333492491,-0.004838689763427222,0.0015267219553250948,0.008079627027688894,,
baseline_threshold20,Imports,Gini,partner_gini,gdppc_10k,fixed,mundlak,between,1634,13,0.20762999999999998,3.7809980490953286,4.428830547192026,44288.30547192026,,,False,0.05378382602722895,0.008254265577501571,0.9629897068280256,0.329148620966387,0.9629897068280256,1597.0,37.0,13.0,4.0,outside_support,13.0,gdppc_10k_mean,gdppc_10k_sq_mean,0.05642931412313617,0.029651834008376555,0.0812921817381552,-0.006370678841947742,0.00562282272250304,0.2793429398724317,,
baseline_threshold20,Imports,Gini,partner_gini,gdppc_10k,natural,pooled_year_fe,overall,1672,13,0.19456037590651784,3.7506601602335103,4.429672990714285,44296.72990714285,,,False,0.04079098396411523,0.006539991730733937,0.9937830836136154,0.0941939937068147,0.9937830836136154,1635.0,37.0,13.0,4.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.04266491504823948,0.014539222502660844,0.012499738249058643,-0.004815808654236546,0.0017741240149679357,0.018799193167766362,,
baseline_threshold20,Imports,Gini,partner_gini,gdppc_10k,natural,entity_year_fe_logpop,within,1634,13,0.20762999999999998,3.7809980490953286,-28.7797753029154,-287797.753029154,,,False,-0.008082484343204297,-0.009078837449234616,0.3739290100726109,0.8060305012483895,0.8060305012483895,0.0,1634.0,0.0,13.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.008024591399470878,0.025451203251505513,0.7579546268796971,-0.00013941372569816388,0.0021832954022911904,0.9501372671030405,,
baseline_threshold20,Imports,Gini,partner_gini,log_gdppc,fixed,pooled_year_fe,overall,1672,13,7.573327620492469,10.532272156900268,118.93254999537957,,,,False,0.029069800750269586,0.028297382208993284,0.9354688160787621,0.06741453742054915,0.9354688160787621,1672.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc,log_gdppc_sq,0.031046782272312588,0.09066279658429971,0.737941352733573,-0.00013052264612807313,0.004971178986808899,0.9794848326971504,,
baseline_threshold20,Imports,Gini,partner_gini,log_gdppc,fixed,entity_year_fe_logpop,within,1634,13,7.638342636952152,10.540326857596643,8.74221633158574,6261.758477435398,,,True,0.011220902819500512,-0.018277837010860692,0.673605483726355,0.6915141160754816,0.6915141160754816,646.0,988.0,12.0,13.0,no_u_shape,13.0,log_gdppc,log_gdppc_sq,0.08886484057067336,0.12909133671600292,0.5042997976875934,-0.005082512099912442,0.0074453449187556415,0.5077969012871082,,
baseline_threshold20,Imports,Gini,partner_gini,log_gdppc,fixed,mundlak,within,1634,13,7.638342636952152,10.540326857596643,12.445699960306381,254155.09256419403,,,False,0.0465101640488577,0.01843408126764308,0.94384372207585,0.2202811689638956,0.94384372207585,1634.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc_within,log_gdppc_sq_within,0.12040951148870091,0.13116265155800264,0.37669273919989354,-0.004837394114944449,0.007033910810514316,0.5047024715734615,,
baseline_threshold20,Imports,Gini,partner_gini,log_gdppc,fixed,mundlak,between,1634,13,7.638342636952152,10.540326857596643,8.08447205276725,3243.7068773974747,,,True,-0.014680481573442039,0.0808131675053893,0.3938192641871383,0.1499721859043377,0.3938192641871383,232.0,1402.0,7.0,13.0,suggestive_only,13.0,log_gdppc_mean,log_gdppc_sq_mean,-0.26603030150974455,0.3840671506555258,0.5017042790164227,0.016453164769039217,0.021713757422365327,0.46323356610075905,,
baseline_threshold20,Imports,Gini,partner_gini,log_gdppc,natural,pooled_year_fe,overall,1672,13,7.573327620492469,10.532272156900268,118.93254999537957,,,,False,0.029069800750269586,0.028297382208993284,0.9354688160787621,0.06741453742054915,0.9354688160787621,1672.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc,log_gdppc_sq,0.031046782272312588,0.09066279658429971,0.737941352733573,-0.00013052264612807313,0.004971178986808899,0.9794848326971504,,
baseline_threshold20,Imports,Gini,partner_gini,log_gdppc,natural,entity_year_fe_logpop,within,1634,13,7.638342636952152,10.540326857596643,8.74221633158574,6261.758477435398,,,True,0.011220902819500512,-0.018277837010860692,0.673605483726355,0.6915141160754816,0.6915141160754816,646.0,988.0,12.0,13.0,no_u_shape,13.0,log_gdppc,log_gdppc_sq,0.08886484057067336,0.12909133671600292,0.5042997976875934,-0.005082512099912442,0.0074453449187556415,0.5077969012871082,,
baseline_threshold20,Imports,Theil,partner_theil,gdppc_10k,fixed,pooled_minimal,overall,1672,13,0.19456037590651784,3.7506601602335103,4.755478501171267,47554.78501171267,,,False,0.4275188742425038,0.09418691459430535,0.9999978435181966,6.875687333485203e-05,0.9999978435181966,1644.0,28.0,13.0,2.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.445756042855331,0.057287906423492914,4.989947197527179e-06,-0.04686763306211372,0.008358131859646623,0.00011477508754715737,,
baseline_threshold20,Imports,Theil,partner_theil,gdppc_10k,fixed,pooled_year_fe,overall,1672,13,0.19456037590651784,3.7506601602335103,4.227674142527145,42276.74142527145,27170.736844275245,51471.091140490666,False,0.2820973912739075,0.03336489070055781,0.9970997099709971,0.30163016301630163,0.9970997099709971,1616.0,56.0,13.0,5.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.29570597701298224,0.09171652626584641,0.007298350822252952,-0.03497265482672942,0.011500593159475263,0.010255876613011482,,
baseline_threshold20,Imports,Theil,partner_theil,gdppc_10k,fixed,entity_year_fe,within,1672,13,0.19456037590651784,3.7506601602335103,2.580169467302622,25801.69467302622,,,True,0.07958248140405394,-0.039046864023006014,0.7215549739667786,0.7438287430758931,0.7438287430758931,1446.0,226.0,13.0,8.0,no_u_shape,13.0,gdppc_10k,gdppc_10k_sq,0.0860728982763693,0.13646220919124777,0.5400341688094861,-0.016679698633584754,0.013263133889692674,0.23246023869748536,,
baseline_threshold20,Imports,Theil,partner_theil,gdppc_10k,fixed,entity_year_fe_logpop,within,1634,13,0.20762999999999998,3.7809980490953286,2.043190722827605,20431.90722827605,-128954.7534042983,184535.83708560633,True,0.04767685212076369,-0.045137805510031895,0.6227622762276228,0.7313731373137313,0.7313731373137313,1293.0,341.0,13.0,10.0,no_u_shape,13.0,gdppc_10k,gdppc_10k_sq,0.05306983350390472,0.1425098086607726,0.7160929710557169,-0.012986999429612844,0.012962701535570432,0.336179267001837,0.8414841484148415,
baseline_threshold20,Imports,Theil,partner_theil,gdppc_10k,fixed,mundlak,within,1634,13,0.20762999999999998,3.7809980490953286,4.177203574472486,41772.03574472486,,,False,0.3120877965055021,0.031149670627957482,0.9986771079009952,0.26154209773264747,0.9986771079009952,1574.0,60.0,13.0,5.0,outside_support,13.0,gdppc_10k_within,gdppc_10k_sq_within,0.32841166302989283,0.08651815519419463,0.002548888049883845,-0.03930999018540364,0.011076628283805474,0.004004641579159407,,
baseline_threshold20,Imports,Theil,partner_theil,gdppc_10k,fixed,mundlak,between,1634,13,0.20762999999999998,3.7809980490953286,3.9343273186194483,39343.273186194485,,,False,0.32814099922381534,0.013500860255144354,0.9841655366221208,0.4447875332673883,0.9841655366221208,1560.0,74.0,13.0,5.0,outside_support,13.0,gdppc_10k_mean,gdppc_10k_sq_mean,0.3464231160269262,0.14623266524100148,0.03546682415729125,-0.04402571112823497,0.02895837735255106,0.15433532361035537,,
baseline_threshold20,Imports,Theil,partner_theil,gdppc_10k,natural,pooled_year_fe,overall,1672,13,0.19456037590651784,3.7506601602335103,4.227674142527145,42276.74142527145,,,False,0.2820973912739075,0.03336489070055781,0.9963415182867252,0.15745568750000993,0.9963415182867252,1616.0,56.0,13.0,5.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.29570597701298224,0.09171652626584641,0.007298350822252952,-0.03497265482672942,0.011500593159475263,0.010255876613011482,,
baseline_threshold20,Imports,Theil,partner_theil,gdppc_10k,natural,entity_year_fe_logpop,within,1634,13,0.20762999999999998,3.7809980490953286,2.043190722827605,20431.90722827605,,,True,0.04767685212076369,-0.045137805510031895,0.6326084523120699,0.7602692493410226,0.7602692493410226,1293.0,341.0,13.0,10.0,no_u_shape,13.0,gdppc_10k,gdppc_10k_sq,0.05306983350390472,0.1425098086607726,0.7160929710557169,-0.012986999429612844,0.012962701535570432,0.336179267001837,,
baseline_threshold20,Imports,Theil,partner_theil,log_gdppc,fixed,pooled_year_fe,overall,1672,13,7.573327620492469,10.532272156900268,-0.486896870028469,0.614530406180029,,,False,0.14931144415290157,0.20412434451553552,0.9138275836748848,0.0624450059150945,0.9138275836748848,0.0,1672.0,0.0,13.0,outside_support,13.0,log_gdppc,log_gdppc_sq,0.0090195099284114,0.5764885381900023,0.9877742442226387,0.009262238559763207,0.03234712694657291,0.7795020316367035,,
baseline_threshold20,Imports,Theil,partner_theil,log_gdppc,fixed,entity_year_fe_logpop,within,1634,13,7.638342636952152,10.540326857596643,9.397220345869538,12054.825869847822,,,True,0.0872464851731834,-0.056702080435230826,0.6802860539820086,0.6067008748617739,0.6802860539820086,1073.0,561.0,13.0,12.0,no_u_shape,13.0,log_gdppc,log_gdppc_sq,0.466134991317667,0.8508692883285353,0.5938500261859448,-0.02480174850441558,0.04710896735376864,0.6081514163445343,,
baseline_threshold20,Imports,Theil,partner_theil,log_gdppc,fixed,mundlak,within,1634,13,7.638342636952152,10.540326857596643,16.20701535450236,10929928.893472848,,,False,0.2846419978781215,0.18824123505248835,0.9410089648112034,0.12563314119495494,0.9410089648112034,1634.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc_within,log_gdppc_sq_within,0.5383794412754582,0.8590343916982448,0.5425782288946679,-0.016609456753735187,0.04656759527353519,0.727528754780494,,
baseline_threshold20,Imports,Theil,partner_theil,log_gdppc,fixed,mundlak,between,1634,13,7.638342636952152,10.540326857596643,7.761116681106167,2347.5245785094203,,,True,-0.015623551559654114,0.3536670457238025,0.4783866833754119,0.1992828125552628,0.4783866833754119,109.0,1525.0,4.0,13.0,insufficient_support,13.0,log_gdppc_mean,log_gdppc_sq_mean,-0.9876371464610416,2.0628869473424456,0.6407114408529153,0.06362725797341555,0.11683133186316923,0.5959990469357364,,
baseline_threshold20,Imports,Theil,partner_theil,log_gdppc,natural,pooled_year_fe,overall,1672,13,7.573327620492469,10.532272156900268,-0.486896870028469,0.614530406180029,,,False,0.14931144415290157,0.20412434451553552,0.9138275836748848,0.0624450059150945,0.9138275836748848,0.0,1672.0,0.0,13.0,outside_support,13.0,log_gdppc,log_gdppc_sq,0.0090195099284114,0.5764885381900023,0.9877742442226387,0.009262238559763207,0.03234712694657291,0.7795020316367035,,
baseline_threshold20,Imports,Theil,partner_theil,log_gdppc,natural,entity_year_fe_logpop,within,1634,13,7.638342636952152,10.540326857596643,9.397220345869538,12054.825869847822,,,True,0.0872464851731834,-0.056702080435230826,0.6802860539820086,0.6067008748617739,0.6802860539820086,1073.0,561.0,13.0,12.0,no_u_shape,13.0,log_gdppc,log_gdppc_sq,0.466134991317667,0.8508692883285353,0.5938500261859448,-0.02480174850441558,0.04710896735376864,0.6081514163445343,,
baseline_threshold20,Imports,HHI,partner_hhi,gdppc_10k,fixed,pooled_minimal,overall,1672,13,0.19456037590651784,3.7506601602335103,4.3270029636964304,43270.029636964304,,,False,-0.041904990869252735,-0.005844398174588997,0.00048693493933236423,0.8577907589001064,0.8577907589001064,1624.0,48.0,13.0,4.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.043877928327590514,0.010325168404980203,0.0011280865630370039,0.0050702447740071455,0.0017984542806304671,0.015482223779813587,,
baseline_threshold20,Imports,HHI,partner_hhi,gdppc_10k,fixed,pooled_year_fe,overall,1672,13,0.19456037590651784,3.7506601602335103,5.546220301717469,55462.20301717469,-96242.61534390537,178577.6816866296,False,-0.02224033465149704,-0.007461957408932581,0.10471047104710471,0.8741874187418742,0.8741874187418742,1658.0,14.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.02304888525636873,0.016083415403561906,0.1773693514609967,0.00207789124867897,0.0020185851009079294,0.3236033045873361,,
baseline_threshold20,Imports,HHI,partner_hhi,gdppc_10k,fixed,entity_year_fe,within,1672,13,0.19456037590651784,3.7506601602335103,0.4452036559670187,4452.036559670187,,,True,0.0005786563770334204,-0.007631257796892481,0.5108606938225922,0.914462714166686,0.914462714166686,448.0,1224.0,12.0,13.0,no_u_shape,13.0,gdppc_10k,gdppc_10k_sq,0.0010278349953835725,0.021699206527348577,0.9629996105055895,-0.0011543424920343825,0.002296366734112594,0.6242857337781,,
baseline_threshold20,Imports,HHI,partner_hhi,gdppc_10k,fixed,entity_year_fe_logpop,within,1634,13,0.20762999999999998,3.7809980490953286,-55.3051228923385,-553051.228923385,-407209.381029416,390170.39804913144,False,-0.00848334266439561,-0.009029417287739722,0.32973297329732976,0.8414841484148415,0.8414841484148415,0.0,1634.0,0.0,13.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.00845161308253134,0.019615581666339265,0.674206423831567,-7.640895309991395e-05,0.001925817471742036,0.9690038072609365,0.8414841484148415,
baseline_threshold20,Imports,HHI,partner_hhi,gdppc_10k,fixed,mundlak,within,1634,13,0.20762999999999998,3.7809980490953286,8.959905366912677,89599.05366912678,,,False,-0.016078659565298,-0.00951408453145925,0.1446278740359069,0.981371846810633,0.981371846810633,1634.0,0.0,13.0,0.0,outside_support,13.0,gdppc_10k_within,gdppc_10k_sq_within,-0.016460093186338245,0.015217960455722572,0.30067754995578355,0.0009185416872326809,0.0017879408222124468,0.6167596630802602,,
baseline_threshold20,Imports,HHI,partner_hhi,gdppc_10k,fixed,mundlak,between,1634,13,0.20762999999999998,3.7809980490953286,-0.3564673259733661,-3564.6732597336613,,,False,-0.0007847963670588742,-0.005756219087872621,0.49138287695351823,0.6556429617625898,0.6556429617625898,0.0,1634.0,0.0,13.0,outside_support,13.0,gdppc_10k_mean,gdppc_10k_sq_mean,-0.0004959326157349979,0.03798544759343456,0.9897977795531958,-0.0006956214210949198,0.006043327994094281,0.9102650079355645,,
baseline_threshold20,Imports,HHI,partner_hhi,gdppc_10k,natural,pooled_year_fe,overall,1672,13,0.19456037590651784,3.7506601602335103,5.546220301717469,55462.20301717469,,,False,-0.02224033465149704,-0.007461957408932581,0.08611695404244468,0.9641928866186764,0.9641928866186764,1658.0,14.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.02304888525636873,0.016083415403561906,0.1773693514609967,0.00207789124867897,0.0020185851009079294,0.3236033045873361,,
baseline_threshold20,Imports,HHI,partner_hhi,gdppc_10k,natural,entity_year_fe_logpop,within,1634,13,0.20762999999999998,3.7809980490953286,-55.3051228923385,-553051.228923385,,,False,-0.00848334266439561,-0.009029417287739722,0.3303579629837468,0.8880287640007232,0.8880287640007232,0.0,1634.0,0.0,13.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.00845161308253134,0.019615581666339265,0.674206423831567,-7.640895309991395e-05,0.001925817471742036,0.9690038072609365,,
baseline_threshold20,Imports,HHI,partner_hhi,log_gdppc,fixed,pooled_year_fe,overall,1672,13,7.573327620492469,10.532272156900268,11.631063408841763,112539.93426028387,,,False,-0.035056015248365005,-0.009492792259522874,0.07266396650708733,0.7104559930653311,0.7104559930653311,1672.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc,log_gdppc_sq,-0.10048429899890725,0.10382759786080668,0.3522460660123692,0.004319652273691525,0.00550992445276398,0.4482526042695666,,
baseline_threshold20,Imports,HHI,partner_hhi,log_gdppc,fixed,entity_year_fe_logpop,within,1634,13,7.638342636952152,10.540326857596643,15.094161425295397,3591790.653173832,,,False,-0.04740586010326898,-0.028954357740999737,0.043717434530715936,0.8899803467639057,0.8899803467639057,1634.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc,log_gdppc_sq,-0.09597225002603842,0.10698461056805184,0.3873270592101996,0.0031791183134295986,0.005684536606407858,0.5862726245203274,,
baseline_threshold20,Imports,HHI,partner_hhi,log_gdppc,fixed,mundlak,within,1634,13,7.638342636952152,10.540326857596643,13.14280960090155,510328.3397102929,,,False,-0.03917511591427385,-0.018521786723689815,0.028907543685118376,0.8537566633971927,0.8537566633971927,1634.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc_within,log_gdppc_sq_within,-0.09353695697087712,0.07128101603576927,0.2139896467278724,0.003558484061294657,0.0037623904110424826,0.36290462027642145,,
baseline_threshold20,Imports,HHI,partner_hhi,log_gdppc,fixed,mundlak,between,1634,13,7.638342636952152,10.540326857596643,6.208969902036957,497.1888342068582,,,False,-0.0017126490202824451,-0.005189754964000319,0.48591131508754803,0.5310062987257917,0.5310062987257917,0.0,1634.0,0.0,13.0,outside_support,13.0,log_gdppc_mean,log_gdppc_sq_mean,0.0074394774434519235,0.3325455245827545,0.9825194647036322,-0.000599091118239378,0.0187839311497562,0.975081076127978,,
baseline_threshold20,Imports,HHI,partner_hhi,log_gdppc,natural,pooled_year_fe,overall,1672,13,7.573327620492469,10.532272156900268,11.631063408841763,112539.93426028387,,,False,-0.035056015248365005,-0.009492792259522874,0.07266396650708733,0.7104559930653311,0.7104559930653311,1672.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc,log_gdppc_sq,-0.10048429899890725,0.10382759786080668,0.3522460660123692,0.004319652273691525,0.00550992445276398,0.4482526042695666,,
baseline_threshold20,Imports,HHI,partner_hhi,log_gdppc,natural,entity_year_fe_logpop,within,1634,13,7.638342636952152,10.540326857596643,15.094161425295397,3591790.653173832,,,False,-0.04740586010326898,-0.028954357740999737,0.043717434530715936,0.8899803467639057,0.8899803467639057,1634.0,0.0,13.0,0.0,outside_support,13.0,log_gdppc,log_gdppc_sq,-0.09597225002603842,0.10698461056805184,0.3873270592101996,0.0031791183134295986,0.005684536606407858,0.5862726245203274,,
threshold5,Exports,Gini,partner_gini,gdppc_10k,fixed,pooled_year_fe,overall,2052,13,0.16141589820644797,3.6122471496437676,6.407213847831215,64072.13847831215,,,False,0.03144062914770728,0.01406954117738996,0.9169969542990057,0.02149328413546503,0.9169969542990057,2041.0,11.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.03225317823030415,0.02214703956817598,0.1709660893259435,-0.0025169425429136852,0.002666114821906368,0.36376489642935306,,
threshold5,Exports,Gini,partner_gini,gdppc_10k,fixed,entity_year_fe_logpop,within,1970,13,0.172585,3.6387545377958967,4.370691729668601,43706.91729668601,,,False,-0.06930117760574046,-0.012082615473242478,0.12202120216041638,0.6919951778372857,0.6919951778372857,1924.0,46.0,13.0,4.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.07215016275720441,0.05824117189362379,0.2390982486576555,0.008253860855416021,0.004895274485286111,0.11758168387238091,,
threshold5,Exports,Theil,partner_theil,gdppc_10k,fixed,pooled_year_fe,overall,2052,13,0.16141589820644797,3.6122471496437676,7.016051937020101,70160.519370201,,,False,0.2556376263777365,0.12694190786658588,0.9565743618191588,0.011812747519907463,0.9565743618191588,2043.0,9.0,13.0,1.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,0.26165749042937597,0.14235931047022268,0.09093186364468372,-0.01864706053904361,0.01739437346961939,0.3047990920468094,,
threshold5,Exports,Theil,partner_theil,gdppc_10k,fixed,entity_year_fe_logpop,within,1970,13,0.172585,3.6387545377958967,3.6531120662554923,36531.120662554924,,,False,-0.1749154908416275,-0.0007215442057988629,0.23278679587377404,0.5024860942897089,0.5024860942897089,1875.0,95.0,13.0,7.0,outside_support,13.0,gdppc_10k,gdppc_10k_sq,-0.1835888295090896,0.2384149785362337,0.4561689338534428,0.025127730299452814,0.01932358710408361,0.217895828963947,,
threshold5,Exports,HHI,partner_hhi,gdppc_10k,fixed,pooled_year_fe,overall,2052,13,0.16141589820644797,3.6122471496437676,3.504230268634728,35042.30268634728,,,True,-0.021895189647884103,0.0007075026707399393,0.24793493000837313,0.44172791037315307,0.44172791037315307,1939.0,113.0,13.0,7.0,insufficient_support,13.0,gdppc_10k,gdppc_10k_sq,-0.022952451975902913,0.032447190335136995,0.49284077021512807,0.0032749634322468977,0.003957436434879258,0.4240791424878345,,
