country,iso3,reporter_code,year,population,log_population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,world_weighted_product_coverage,country_total_imports,country_active_products,world_benchmark_products,sample_window,world_relative_import_product_gini,total_positive_loo_contribution,total_raw_loo_contribution,positive_driver_product_count,main_positive_driver_bucket,top_positive_driver_product_id,top_positive_driver_contribution,overweight_niche_product_positive_share,overweight_large_world_product_positive_share,overweight_mid_world_product_positive_share,missing_large_world_product_positive_share,underweight_large_world_product_positive_share,underweight_other_product_positive_share,near_world_share_positive_share,overweight_niche_product_positive_contribution,overweight_large_world_product_positive_contribution,overweight_mid_world_product_positive_contribution,missing_large_world_product_positive_contribution,underweight_large_world_product_positive_contribution,underweight_other_product_positive_contribution,near_world_share_positive_contribution
Spain,ESP,724,2003,42187645.0,17.557637963628153,3,False,0.419410184266609,0.8287129824653205,0.9717143545958145,202159891641.271,4633,5037,balanced_2000_2024,0.419410184266609,0.1400467157749269,0.0022555723777101244,2265,underweight_large_world_product,HS1992:870899,0.018411560504778768,0.029955333394563157,0.3012572436250143,0.0903559000627223,0.04649848077766912,0.33918247280034947,0.19275056933968163,0.0,0.004195146061851562,0.042190087573090285,0.012654047054671769,0.006511959521436128,0.047501391364107415,0.02699408419976973,0.0
Sweden,SWE,752,2003,8958229.0,16.00808310916454,2,False,0.4341516967189793,0.8400853514127253,0.9928662581488219,81909535955.0,4907,5037,balanced_2000_2024,0.4341516967189793,0.13090185877086447,0.000536712048340604,2733,underweight_large_world_product,HS1992:870324,0.004636612282957864,0.04723348825307315,0.11572291834804982,0.14403110354719362,0.016022747822641282,0.4201458777023837,0.2568438643266584,0.0,0.0061829514085590676,0.015148345114148698,0.018853939175146495,0.0020974074726005654,0.054997876346158325,0.033621339254251315,0.0
Switzerland,CHE,757,2003,7339001.0,15.808713287785537,2,False,0.5479780869861995,0.8374574165495965,0.9657496372551486,97205946731.273,4610,5037,balanced_2000_2024,0.5479780869861995,0.1480570409355516,0.002625360022395329,2243,underweight_large_world_product,HS1992:270900,0.013583949650663785,0.044390300647565446,0.2456591087919552,0.11322890378541114,0.05211455381325618,0.37547946658037845,0.16912766638143356,0.0,0.0065722965601180405,0.03637156072660164,0.016764336442844252,0.007715926627267278,0.05559237875395018,0.025040541824770224,0.0
Turkey,TUR,792,2003,67831730.0,18.032540637535835,4,False,0.6499547614797356,0.8518960702992333,0.9079190802152046,60223227499.0,4602,5037,balanced_2000_2024,0.6499547614797356,0.15191047826708248,0.0026179582695339265,2488,overweight_large_world_product,HS1992:270900,0.021661382510957172,0.05980724242148191,0.23252620878139188,0.1382038705692508,0.18604831190375648,0.22242844836093587,0.16098591796318304,0.0,0.009085346800082661,0.035323167585612714,0.020994616076536854,0.028262688042082984,0.03378921197071483,0.024455447792052443,0.0
Uganda,UGA,800,2003,26352124.0,17.087059436913684,3,False,0.8290562418552077,0.9088077886848374,0.9149859883748245,1374577386.0,4021,5037,balanced_2000_2024,0.8290562418552077,0.10173826778076978,0.0027223218101882773,2977,underweight_large_world_product,HS1992:270900,0.010485542793795433,0.08168963234366737,0.10620252847037277,0.15215848952502203,0.07760173363596533,0.38050934380335655,0.20183827222161596,0.0,0.008310961690292662,0.010804861280513611,0.015480341152414145,0.00789506595690781,0.03871236151295088,0.02053467618769067,0.0
North Macedonia,MKD,807,2003,2022725.0,14.519956170182017,1,True,0.6788241740779756,0.8667791451266571,0.9361475653261668,1853950922.1,4186,5037,balanced_2000_2024,0.6788241740779756,0.13771011713379688,0.001136155375287884,3008,underweight_large_world_product,HS1992:870324,0.003693715457089075,0.06662074377448621,0.0968450617219442,0.17056315862235344,0.09085136080512227,0.3690397786063405,0.20607989646975342,0.0,0.009174350428725164,0.013336544793558724,0.02348827255259467,0.01251115153823823,0.05082051113890962,0.028379286681770477,0.0
Egypt,EGY,818,2003,77853548.0,18.17034003002916,4,False,0.8276392896492205,0.8877033071114488,0.8667826445579974,9653317672.661,3840,5036,balanced_2000_2024,0.8276392896492205,0.12348538935606934,0.0030001625832331014,2650,underweight_large_world_product,HS1992:270900,0.010585588105597288,0.058630893245201036,0.24066983918774437,0.133368680185966,0.12320510216523661,0.30478623531835325,0.1393392498974987,0.0,0.007240058680677786,0.029719208798361207,0.016469083400669104,0.015214030011528545,0.037636646938657425,0.017206361526175273,0.0
United Kingdom,GBR,826,2003,59647577.0,17.903964085398176,4,False,0.427015206196082,0.8391872407054726,0.9830895002777438,401646649436.0,4957,5037,balanced_2000_2024,0.427015206196082,0.1163238098086366,0.002542816463991071,2228,underweight_large_world_product,HS1992:710812,0.006544295829646607,0.02802904497187736,0.221770233159514,0.1425909231358505,0.06844385107623775,0.32852495776536134,0.21064098989115904,0.0,0.003260445296426384,0.0257971584232643,0.016586719423292595,0.007961649515162927,0.03821527470448827,0.02450256244600213,0.0
United States,USA,842,2003,290107933.0,19.485763594460593,4,False,0.47103483450427275,0.8737527509934517,0.9977283522912335,1253028502694.0,4970,5037,balanced_2000_2024,0.47103483450427275,0.1292621553351615,0.0020943588123364387,2765,underweight_large_world_product,HS1992:870324,0.020887605578007173,0.0214155901812583,0.254783139205137,0.06061189832710449,0.005220654703339741,0.380765249021146,0.27720346856201444,0.0,0.0027682253446039695,0.0329338177167145,0.007834824616717195,0.0006748330792143431,0.049218536765202825,0.03583191781270867,0.0
Burkina Faso,BFA,854,2003,13082532.0,16.386788463241178,3,False,0.876388136217673,0.9274773158241651,0.7684853905119848,785968222.0,2983,5037,balanced_2000_2024,0.876388136217673,0.09238595053897491,0.0027456809047698982,3613,underweight_large_world_product,HS1992:270900,0.007581814061550007,0.044634899836563977,0.06773975232554308,0.22542106174211193,0.1931268316179872,0.24755004403226905,0.2215274104455248,0.0,0.004123637648612899,0.006258201407870034,0.020825739060549964,0.0178422059136083,0.02287014612388627,0.020466020384447448,0.0
Azerbaijan,AZE,31,2004,8306500.0,15.93254889880867,2,False,0.8597384149275967,0.9133838899589788,0.8150661068689141,3512619843.0,3289,5034,balanced_2000_2024,0.8597384149275967,0.09813785509851403,0.003082474236444477,3223,underweight_large_world_product,HS1992:270900,0.009613859637086719,0.058227306716789815,0.20843558444374344,0.1352448753244969,0.1793785120492121,0.23652707370627826,0.18218664775947951,0.0,0.0057143029893490516,0.020455421183514177,0.01327264197741207,0.01760382242327263,0.023212259686262282,0.017879406838703815,0.0
Australia,AUS,36,2004,19932722.0,16.80787326088613,3,False,0.45874702884380963,0.8549222277927007,0.9889722455994406,109026747177.0,4835,5034,balanced_2000_2024,0.45874702884380963,0.13748867626598188,0.0010285830477343993,2690,underweight_large_world_product,HS1992:854219,0.005145294394030109,0.022570754318416764,0.10893027160924779,0.10211462920272742,0.02118035001805302,0.49719285788720446,0.24801113696435056,0.0,0.003103223133563815,0.014976678848849345,0.01403960519647457,0.0029120582868322753,0.06835838787981219,0.03409872292044969,0.0
Austria,AUT,40,2004,8171966.0,15.916220074362782,2,False,0.4679251359710922,0.8292033578020626,0.9936730188417445,110759337359.0,4951,5034,balanced_2000_2024,0.4679251359710922,0.12572992795484628,0.0029682192621341974,2271,underweight_large_world_product,HS1992:270900,0.01097691184636751,0.03430777874252744,0.2056421251763725,0.11752913136721016,0.015444239305393634,0.44772225704015894,0.17935446836833732,0.0,0.004313514549588782,0.025855369582906795,0.014776929219394996,0.0019418030951845466,0.05629208712144035,0.02255022438633081,0.0
Armenia,ARM,51,2004,3164900.0,14.967632017484643,1,True,0.8466882026683813,0.9247151246574185,0.8160702038779641,1301361661.0,3356,5034,balanced_2000_2024,0.8466882026683813,0.11049844123561148,0.006389271608440161,3291,overweight_large_world_product,HS1992:710231,0.02028648458180804,0.022551705278966296,0.3439207225275144,0.046875752903190314,0.17477310157537376,0.22885350346494313,0.1830252142500121,0.0,0.0024919282805306864,0.03800270374791559,0.005179697627548219,0.019312155293991995,0.025287955404184825,0.020224000881440163,0.0
Belgium,BEL,56,2004,10421137.0,16.159346705419193,2,False,0.5154759674067975,0.8524721201905328,0.9980336000076117,284589588945.0,4973,5034,balanced_2000_2024,0.5154759674067975,0.13508179505305612,0.004760766240189562,2103,overweight_large_world_product,HS1992:300490,0.022714936928750096,0.03518828300466563,0.38232769892513313,0.12645265160277722,0.0029199409621853347,0.32429124800711984,0.1288201774981188,0.0,0.004753296433105181,0.05164551186931138,0.01708145116772186,0.00039443086662094284,0.04380584390079756,0.017401260815499198,0.0
Brazil,BRA,76,2004,182675143.0,19.023219958452252,4,False,0.5946500372169646,0.883127577693317,0.9849109994054119,67459080324.0,4681,5034,balanced_2000_2024,0.5946500372169646,0.1585729497223276,0.0005944159612375488,3064,underweight_large_world_product,HS1992:310420,0.006001616597224979,0.038580929948769604,0.1642750811286624,0.12674377475671578,0.016957402152551117,0.4099621014097208,0.24348071060358034,0.0,0.006117891865006886,0.026049584180446672,0.020098134222114705,0.0026889852789577784,0.06500889969490342,0.03860945448089814,0.0
Cambodia,KHM,116,2004,13244731.0,16.399110370931293,3,False,0.9353274519055098,0.9553316669095776,0.7483220936532371,2061117770.0,2963,5034,balanced_2000_2024,0.9353274519055098,0.06929825838464154,0.004315283429713324,3492,overweight_niche_product,HS1992:551529,0.011985798691810712,0.2344821192836876,0.08506894427884273,0.1953664994650618,0.16087931575447895,0.17857447798325116,0.14562864323467778,0.0,0.01624920248869932,0.005895129681143918,0.013538558159632785,0.011148656391898215,0.012374900316185822,0.01009181134708148,0.0
Canada,CAN,124,2004,31938807.0,17.279332348769906,3,False,0.44886458677664587,0.841753069898721,0.9994235792914623,269415710324.0,4989,5034,balanced_2000_2024,0.44886458677664587,0.11811254922353392,0.001578743396198512,2219,underweight_large_world_product,HS1992:870829,0.006867346104103833,0.03276461056681323,0.27579104299815205,0.11593406818590715,0.0,0.3886897997678213,0.18682047848130626,0.0,0.0038699116783626475,0.032574383141528995,0.013693268335292497,0.0,0.04590914310776234,0.022065842960587445,0.0
China,CHN,156,2004,1296075000.0,20.98260630357244,4,False,0.670623839089869,0.8970291241555881,0.9896737332430044,558766588036.0,4873,5034,balanced_2000_2024,0.670623839089869,0.13036671932295274,0.002186336969234204,2803,underweight_large_world_product,HS1992:901380,0.01146418868698118,0.020977620239262237,0.18911325535722923,0.09301344391974975,0.01711281807314882,0.43957166989434554,0.2402111925162644,0.0,0.0027347835297953926,0.02465407468140579,0.01212585753674722,0.0022309419505669448,0.05730551651143778,0.03131554511299961,0.0
Costa Rica,CRI,188,2004,4200078.0,15.25061365450972,1,True,0.6528404294770818,0.8832077247907615,0.9539895272700837,8003129239.0,4432,5034,balanced_2000_2024,0.6528404294770818,0.1307345878632873,0.0037799780164710084,2779,underweight_large_world_product,HS1992:854211,0.00907102935347992,0.0623582215551507,0.182353968061762,0.1290541292315357,0.06992583024539324,0.3246176932534413,0.23169015765271705,0.0,0.008152376394900185,0.023839970859789505,0.016871838397140237,0.009141724598129675,0.04243876034061966,0.030289917272708022,0.0
Croatia,HRV,191,2004,4304600.0,15.275194776312215,1,True,0.5551614796247221,0.836372104891759,0.9782120639169158,16589172476.0,4703,5034,balanced_2000_2024,0.5551614796247221,0.1446344430608647,0.0007079903751380234,2444,underweight_large_world_product,HS1992:854219,0.005555108265298148,0.033727959942366215,0.14858209283553986,0.18107079623811526,0.0361336260407678,0.42320859658341003,0.17727692835980086,0.0,0.004878224701843292,0.021490088246086003,0.026189073768487114,0.0052261668781760084,0.06121053966541168,0.025640349800860607,0.0
Czech Republic,CZE,203,2004,10197101.0,16.13761402217129,2,False,0.47410474579256856,0.833369829992517,0.9929008922854601,66679473864.0,4950,5034,balanced_2000_2024,0.47410474579256856,0.1283564071608999,0.001727712813340443,2564,underweight_large_world_product,HS1992:870324,0.004909860999439741,0.04697085988523437,0.12619064527201743,0.21185878909852462,0.02067450984019964,0.39469165100033127,0.19961354490369268,0.0,0.006029010816126723,0.01619737784443176,0.02719343299414545,0.0026537058029006966,0.050661202258806326,0.025621677444488955,0.0
Denmark,DNK,208,2004,5404523.0,15.502746753542171,2,False,0.5183913409494494,0.8234832761491571,0.9880947823232515,65620215844.0,4862,5034,balanced_2000_2024,0.5183913409494494,0.1470484909253803,0.0020494629132472575,2487,underweight_large_world_product,HS1992:270900,0.011728856510553776,0.056111943434794025,0.10162534485717703,0.1644512482712493,0.023193557937020506,0.4846182494552875,0.16999965604447168,0.0,0.008251176604976762,0.014943853601019241,0.024182307889082266,0.003410577693829242,0.07126238225729953,0.024998192879173264,0.0
Finland,FIN,246,2004,5228172.0,15.469572252955532,2,False,0.4700727410046303,0.8591071110219111,0.9896953408345723,49489357541.0,4824,5034,balanced_2000_2024,0.4700727410046303,0.14904098302080226,0.0004043808421148043,2753,underweight_large_world_product,HS1992:720421,0.008365164364013522,0.0385621498155174,0.1880758977266234,0.21704917407749225,0.019076049904410065,0.31722945852487033,0.22000726995108655,0.0,0.005747340715900162,0.02803101667969582,0.032349222268362676,0.002843113229907157,0.0472801903417035,0.03279009978523295,0.0
France,FRA,251,2004,62707588.0,17.953993019014383,4,False,0.37967678820998463,0.8168794744671166,0.9888122575292654,416426773406.0,4850,5034,balanced_2000_2024,0.37967678820998463,0.11802919088970026,0.0010331855586220295,2285,underweight_large_world_product,HS1992:870332,0.009292421127837847,0.04052242408971554,0.21503333863149388,0.12202889649691007,0.023262266593199663,0.3791613005469879,0.21999177364169298,0.0,0.004782828928198424,0.02538021097298615,0.014402971918693275,0.0027456265042558603,0.044752101520247445,0.02596545104531911,0.0
Georgia,GEO,268,2004,3927340.0,15.183472909898887,1,True,0.8007673290280484,0.9100566342236804,0.8404180668209627,1810880994.0,3657,5034,balanced_2000_2024,0.8007673290280484,0.12084591754503704,0.0029487584469375383,3253,underweight_large_world_product,HS1992:270900,0.013653018825633856,0.02218329741212906,0.09855795120377978,0.2064828332011956,0.19030514636371865,0.2820268130355478,0.20044395878362914,0.0,0.0026807609299431823,0.011910326044579755,0.02495260743549732,0.02299760002586615,0.034081788993583384,0.02422283411556725,0.0
Germany,DEU,276,2004,82516260.0,18.228505922794138,4,False,0.3651389140435475,0.8412624339628234,0.9946394080047547,632876058000.0,4967,5034,balanced_2000_2024,0.3651389140435475,0.11737561546953834,0.0011445968839243759,2481,underweight_large_world_product,HS1992:271121,0.008233363202655719,0.022796031992355022,0.3032232415316435,0.09333936151238297,0.021023483533353895,0.32724762736720336,0.23237025406306128,0.0,0.0026756982853659572,0.03559101459944514,0.010955765005049689,0.002467644319041118,0.03841089167317163,0.02727460158746481,0.0
Greece,GRC,300,2004,10955141.0,16.20931940176411,2,False,0.547637381978222,0.8599684483189072,0.9897004529652278,52736742786.0,4856,5034,balanced_2000_2024,0.547637381978222,0.15075644100083285,0.0012616825641013074,2408,underweight_large_world_product,HS1992:890120,0.012075530405023627,0.028140074115027735,0.24358011670643667,0.12977156329737793,0.01557558537238701,0.407771755514829,0.17516090499394163,0.0,0.004242297423081243,0.0367212714932299,0.019563899025827003,0.0023481198172456974,0.06147421860207736,0.02640663463937165,0.0
Guyana,GUY,328,2004,762418.0,13.544250240697151,1,True,0.8613289148453499,0.8981584066191306,0.8175717473518875,645522229.0,3120,5034,balanced_2000_2024,0.8613289148453499,0.08400104830344468,0.004720234651555022,3186,underweight_large_world_product,HS1992:270900,0.009498616011739403,0.0966116667601209,0.03302418863175365,0.09161502614050064,0.16887521282957255,0.38233679765203044,0.22753710798602184,0.0,0.008115481286193216,0.0027740664644380075,0.007695758236149541,0.014185694910151425,0.03211669180775256,0.01911335559875993,0.0
"China, Hong Kong SAR",HKG,344,2004,6783500.0,15.7300037509075,2,False,0.7005755466279855,0.8950834390870215,0.9035067015897171,272794935842.0,4620,5034,balanced_2000_2024,0.7005755466279855,0.12549750900645296,0.0030515439249215737,2926,underweight_large_world_product,HS1992:270900,0.021226377805814822,0.04143524970285608,0.0653958310819484,0.08299577500559174,0.20887446201323714,0.3725316851763092,0.22876699702005743,0.0,0.005200020622768808,0.008207013900191296,0.010415763021261792,0.026213224677724245,0.04675179851560296,0.028709688268903855,0.0
Hungary,HUN,348,2004,10107146.0,16.12875325638632,2,False,0.5395859481224576,0.8609193419765311,0.9647611620799114,59651546000.0,4577,5034,balanced_2000_2024,0.5395859481224576,0.12598907256774472,0.0030441242316230355,2493,underweight_large_world_product,HS1992:840991,0.013437652643353393,0.021778009737065975,0.2613041796909987,0.08769809547945194,0.08234375681329811,0.32253649372686105,0.22433946455232426,0.0,0.002743791249144256,0.03292147125734424,0.011049001715413675,0.01037441355265134,0.040636073713899434,0.028264321079291777,0.0
Iceland,ISL,352,2004,292074.0,12.584762473801348,1,True,0.6860592273681155,0.8650974647213439,0.8666110873870477,3710557023.0,4231,5034,balanced_2000_2024,0.6860592273681155,0.15734289031293314,0.003060433455260303,2738,underweight_large_world_product,HS1992:270900,0.02151876446458556,0.053837326959560644,0.11590705308895018,0.1591347852685233,0.21541156107077689,0.2760427657359126,0.17966650787627644,0.0,0.008470920630539669,0.018237150740670005,0.02503872706347743,0.033893477625696944,0.04343336661086439,0.028269247641684703,0.0
Ireland,IRL,372,2004,4070262.0,15.219217928811268,1,True,0.602300166052031,0.8808519172390377,0.9925779466479326,61095587558.14,4824,5034,balanced_2000_2024,0.602300166052031,0.14626413624024315,0.005829407430978151,2531,underweight_large_world_product,HS1992:847330,0.0142610276799634,0.03452288789545428,0.27938127867644663,0.11473274688207942,0.0033990113950120335,0.38335582393408907,0.1846082512169186,0.0,0.005049460378547366,0.040863461407305124,0.016781286121177796,0.000497153465762179,0.05607120846038627,0.027001566407064415,0.0
Italy,ITA,380,2004,57828179.0,17.872986740791998,4,False,0.4395570139092152,0.8252460187236943,0.962368486400776,320588834019.63,4663,5034,balanced_2000_2024,0.4395570139092152,0.12848979915259534,0.0013566259827872407,2235,underweight_large_world_product,HS1992:870332,0.012959249545571483,0.04629745729719382,0.25116286154839457,0.1435906757399184,0.10093858226773955,0.28593179862477963,0.17207862452197403,0.0,0.005948750989392293,0.03227186563494433,0.018449937086007562,0.012969578162329576,0.03673931937663827,0.02211034790328331,0.0
Japan,JPN,392,2004,127761000.0,18.665671889016355,4,False,0.5479713269190434,0.8809407707895021,0.9938834857984546,448304838856.0,4896,5034,balanced_2000_2024,0.5479713269190434,0.14649193031677943,0.0029604271643873803,2753,underweight_large_world_product,HS1992:271111,0.012946382747000218,0.0772580004475848,0.227358759706267,0.11404551979640694,0.009653433369320242,0.3502401644844411,0.22144412219597986,0.0,0.011317673617981305,0.033306223583799865,0.016706748338956134,0.0014141500884561342,0.05130735776979212,0.03243977691779387,0.0
Korea,KOR,410,2004,48082519.0,17.688429238665744,4,False,0.6196681091951252,0.8923806351962968,0.9933974131028609,224459287322.0,4903,5034,balanced_2000_2024,0.6196681091951252,0.12382825196318403,0.00309289868512852,2607,underweight_large_world_product,HS1992:271111,0.006743727034014935,0.027273364320720212,0.1744367244839218,0.09090801186410989,0.010754959957458793,0.4869121585857921,0.20971478078799713,0.0,0.003377213028989856,0.021600194671027584,0.011256980198581124,0.0013317678914661624,0.06029348145729929,0.025968614715820015,0.0
Kyrgyzstan,KGZ,417,2004,5104713.0,15.445674788607782,2,False,0.8430185427613419,0.8834872812555432,0.8724013589429367,706068053.0,3226,5034,balanced_2000_2024,0.8430185427613419,0.1008334332883638,0.001970599497226222,3311,underweight_large_world_product,HS1992:270900,0.008955420498106048,0.09690323679325308,0.11906228655770693,0.14225192051114235,0.09020443820144085,0.3557914022959555,0.1957867156405013,0.0,0.009771086062619005,0.012005459128776597,0.014343749537001904,0.009095623201699321,0.03587566862798264,0.01974184673028434,0.0
Luxembourg,LUX,442,2004,458095.0,13.034831865167812,1,True,0.6951564841073802,0.8872433328735692,0.96883751682099,16033083126.0,4663,5034,balanced_2000_2024,0.6951564841073802,0.14938841204177167,0.0030678008853347594,2645,underweight_large_world_product,HS1992:270900,0.020917891894079443,0.04186703272369509,0.13449850558488924,0.195778496553945,0.039991893030224455,0.42519866584169125,0.16266540626555495,0.0,0.0062544495354937,0.020092518171317963,0.02924703871211931,0.005974325394329627,0.06351975349237016,0.02430032673614091,0.0
Mexico,MEX,484,2004,104394131.0,18.46368401535751,4,False,0.5442446143013454,0.8552702745719185,0.9300577040577,194976008325.0,4857,5034,balanced_2000_2024,0.5442446143013454,0.14323668577856297,0.002731336963268549,2584,underweight_large_world_product,HS1992:270900,0.03199203107427773,0.04525328303884268,0.13742160027433964,0.10526419590398921,0.2290332600937522,0.3006254795297165,0.18240218115935977,0.0,0.006481930283083082,0.019683814577682868,0.015077694552432797,0.03280596510888867,0.04306059734842782,0.026126683908047732,0.0
Morocco,MAR,504,2004,29953018.0,17.21514064539556,3,False,0.6997835040133796,0.8772905204410772,0.9666285518378632,17759208136.366,4568,5034,balanced_2000_2024,0.6997835040133796,0.15061839558885015,0.0012655780392406557,2785,underweight_large_world_product,HS1992:271113,0.0052363064324292274,0.07406707593188974,0.23103231942587654,0.15536955845877168,0.034060803161412356,0.3459403857310682,0.15952985729098143,0.0,0.011155864142818772,0.03479771728109626,0.023401513618408254,0.005130183524639564,0.05210498586820145,0.02402813115368585,0.0
Mozambique,MOZ,508,2004,19840313.0,16.803226435906236,3,False,0.8312860993159903,0.9123153119463384,0.9036920120790489,1717174972.0,3815,5034,balanced_2000_2024,0.8312860993159903,0.10546655512617997,0.0033575495434648994,2992,underweight_large_world_product,HS1992:270900,0.011557803231227792,0.09139030186494623,0.15993757430432687,0.12505778403146853,0.08429539607631971,0.35005388573259266,0.18926505799034601,0.0,0.00963862030963758,0.016868064997114796,0.013189413673512784,0.008890345037166347,0.03691897743674999,0.019961133671998477,0.0
Netherlands,NLD,528,2004,16281779.0,16.605557187752847,3,False,0.43030943313831743,0.855027503486296,0.9926413880478524,253067824017.0,4918,5034,balanced_2000_2024,0.43030943313831743,0.13176205191918272,0.0006914266405438907,2682,underweight_large_world_product,HS1992:847199,0.00522815235638141,0.04733337411425841,0.18213782944942344,0.16706804592880592,0.024074786045569476,0.33893349302282577,0.24045247143911697,0.0,0.006236742497553016,0.02399885414036218,0.02201322854170773,0.003172143208879541,0.044658572504823524,0.03168251102585673,0.0
New Zealand,NZL,554,2004,4087500.0,15.223444094187647,1,True,0.516270460790484,0.8495112315730935,0.9738395054367264,23149324769.0,4673,5034,balanced_2000_2024,0.516270460790484,0.13894544311922352,0.0013083484484994745,2613,underweight_large_world_product,HS1992:854211,0.005942301788420368,0.025674559226184585,0.10673904054100986,0.12667758545685603,0.05300485552374441,0.4599342176271638,0.2279697416250413,0.0,0.0035673630085729657,0.01483090328609138,0.017601273244576165,0.00736478313821709,0.06390576367389966,0.03167535676786626,0.0
Niger,NER,562,2004,13265836.0,16.40070256656095,3,False,0.9026143658473791,0.9410275330495246,0.7663313656995305,666671750.0,3058,5034,balanced_2000_2024,0.9026143658473791,0.07878013496080838,0.002769557243826104,3567,underweight_large_world_product,HS1992:100630,0.007645975543540406,0.04568368899114819,0.19463828954089393,0.1349737075080896,0.18702615316294913,0.23608420247926926,0.20159395831764992,0.0,0.0035989671842302506,0.015333630718572522,0.010633246893647974,0.01473394558737795,0.018598745333431643,0.01588159924354804,0.0
Norway,NOR,579,2004,4591910.0,15.339806617486335,1,True,0.5874290505633322,0.8404251733470642,0.9609414115766673,46942958384.604996,4691,5034,balanced_2000_2024,0.5874290505633322,0.16590622020212853,0.0026052896157856553,2566,underweight_large_world_product,HS1992:270900,0.02401036182259164,0.02850637793261923,0.09444708014538351,0.20815851838106073,0.07554251939757281,0.4293994876011772,0.16394601654218652,0.0,0.0047293854144542236,0.01566935807604808,0.03453479298747708,0.01253297385779728,0.07124004594464206,0.027199663921709805,0.0
Panama,PAN,591,2004,3251155.0,14.994520875787149,1,True,0.7254568923038144,0.875539085305322,0.8463459572926914,3590296958.0,3971,5034,balanced_2000_2024,0.7254568923038144,0.1335486980562054,0.0031658269129124506,2952,underweight_large_world_product,HS1992:270900,0.01881801150842255,0.04486927563495532,0.06821572769288492,0.09574318380128082,0.24554589167132954,0.3286296101090195,0.21699631109052994,0.0,0.005992233343773301,0.009110121620341416,0.012786377544417027,0.03279233414575611,0.043888056572777945,0.028979574829139598,0.0
Peru,PER,604,2004,27852190.0,17.14242215679353,3,False,0.6339287907046188,0.8749779632405728,0.9631255669145236,10101005487.0,4476,5034,balanced_2000_2024,0.6339287907046188,0.14885794641542327,0.0010146693108711302,2905,underweight_large_world_product,HS1992:100110,0.006856418521668961,0.038324486302583706,0.19463627478672202,0.10395393374231764,0.04923823319657097,0.39950181837627285,0.2143452535955328,0.0,0.005704904328428628,0.028973156162699465,0.01547436909868638,0.007329502278765276,0.059469020272719386,0.031906994274124134,0.0
Poland,POL,616,2004,38182222.0,17.457880572577867,3,False,0.4982279841177441,0.8269704888117915,0.9983601169497817,88140217841.0,4955,5034,balanced_2000_2024,0.4982279841177441,0.12761308140061245,0.0009630556543762658,2406,underweight_large_world_product,HS1992:890110,0.0064422941879425655,0.03615967726546947,0.17518508572313254,0.22358112208133457,0.0,0.3835305359027208,0.1815435790273426,0.0,0.00461444783829823,0.022355908604559382,0.028531875931805617,0.0,0.04894351349777443,0.023167335528174793,0.0
Senegal,SEN,686,2004,10975704.0,16.211194660654133,2,False,0.785853003517015,0.909127368161563,0.8885344121919403,2838745806.0,3917,5034,balanced_2000_2024,0.785853003517015,0.13584818083418315,0.0031571970577217723,3075,overweight_mid_world_product,HS1992:100640,0.019240998171488277,0.04436125338121332,0.09346759735167724,0.3147040963134704,0.10842926289637611,0.25607515646534923,0.18296263359191373,0.0,0.0060263955713620865,0.012697403067167268,0.042751978985250516,0.014729918113664087,0.034787344162646505,0.02485514093409269,0.0
India,IND,699,2004,1135991513.0,20.850771686266757,4,False,0.7639979492015002,0.9254006389343356,0.9656532286818245,96979990788.0,4493,5034,balanced_2000_2024,0.7639979492015002,0.12342024354376624,0.011344297334984987,2702,underweight_large_world_product,HS1992:710231,0.011467719277209132,0.020423904541967533,0.26637425304643936,0.0844286839822776,0.026452355126886765,0.4106683152035538,0.19165248809887497,0.0,0.0025207232726842665,0.03287597518478036,0.010420208739172376,0.003264756112066558,0.05068478347813077,0.02365379675693191,0.0
Singapore,SGP,702,2004,4166664.0,15.242626273604214,1,True,0.6475803110889925,0.9159584677632532,0.9827311274543776,172036280512.0,4719,5034,balanced_2000_2024,0.6475803110889925,0.12928180344342455,0.005861851276025565,2859,underweight_large_world_product,HS1992:854219,0.022324695744668444,0.016732118737959305,0.23456863252113153,0.052236324011692176,0.019613882239183342,0.4364805264519505,0.24036851603808315,0.0,0.002163158485872896,0.03032545584358981,0.0067532061734866256,0.0025357180684085767,0.05642898962764353,0.031075275244423106,0.0
Slovakia,SVK,703,2004,5372280.0,15.496762957381623,2,False,0.5561285017847103,0.8578392508701431,0.9897049935096045,29417770174.0,4851,5034,balanced_2000_2024,0.5561285017847103,0.11996805623292073,0.0016293692636051293,2536,underweight_large_world_product,HS1992:870829,0.004220979754985477,0.03996711509329918,0.16215529884055416,0.1875046430590176,0.01906678194454747,0.36763284672974333,0.2236733143328383,0.0,0.00479477711098053,0.019453456009769665,0.02249456756243795,0.0022874047685043086,0.044104198029542574,0.0268336527516857,0.0
Slovenia,SVN,705,2004,1997012.0,14.507162621393418,1,True,0.5643665752023056,0.8318998974401761,0.9881829567311176,17545504702.0,4895,5034,balanced_2000_2024,0.5643665752023056,0.14543354357513083,0.002945600171803453,2330,underweight_large_world_product,HS1992:270900,0.029910835103805544,0.036710069955074004,0.06544881213122167,0.1587411029699425,0.026670536421528765,0.567744542335809,0.14468493618642414,0.0,0.005338875558457357,0.009518452671026578,0.023086281115943463,0.0038787906208325174,0.08256910063733758,0.021042042971533337,0.0
