model_label,outcome,term,coef,std_error,t_stat,p_value,nobs,candidate_rows,clusters,fixed_effects,cluster_col,status,prody_spec,mismatch_definition,primary_spec
old_cone_exit_hs4_lpm,exit_next_window,mismatch_log_income_minus_prody,-0.0019751335591725776,0.007046841374326826,-0.28028636579906824,0.7796364240301699,1464385,1498259,154,"reporter_code,product_id,base_year",reporter_code,ok,world_broad_full_level,mismatch_world_broad_full_level,True
old_cone_exit_hs4_lpm,exit_next_window,rich_side_ct,-0.02130853121807631,0.008039764706454691,-2.6503923928232433,0.008885137453340589,1464385,1498259,154,"reporter_code,product_id,base_year",reporter_code,ok,world_broad_full_level,mismatch_world_broad_full_level,True
old_cone_exit_hs4_lpm,exit_next_window,mismatch_x_rich_side,0.03250669924269611,0.005409128207347715,6.0096004377450845,1.3078179978331216e-08,1464385,1498259,154,"reporter_code,product_id,base_year",reporter_code,ok,world_broad_full_level,mismatch_world_broad_full_level,True
old_cone_exit_hs4_lpm,exit_next_window,mismatch_log_income_minus_prody,0.002236824268210708,0.007024319225614563,0.31844000768843284,0.7505854613711981,1464385,1498259,154,"reporter_code,product_id,base_year",reporter_code,ok,world_broad_loo_level,mismatch_world_broad_loo_level,False
old_cone_exit_hs4_lpm,exit_next_window,rich_side_ct,-0.020095047940413807,0.008029633889326211,-2.5026107313717185,0.01337889730076593,1464385,1498259,154,"reporter_code,product_id,base_year",reporter_code,ok,world_broad_loo_level,mismatch_world_broad_loo_level,False
old_cone_exit_hs4_lpm,exit_next_window,mismatch_x_rich_side,0.029318493100588372,0.0051541759329718825,5.688298863264339,6.335542478870504e-08,1464385,1498259,154,"reporter_code,product_id,base_year",reporter_code,ok,world_broad_loo_level,mismatch_world_broad_loo_level,False
old_cone_exit_hs4_lpm,exit_next_window,mismatch_log_income_minus_prody,-0.0024634160375022166,0.004810503036498788,-0.5120911511356526,0.6093256080816749,1464385,1498259,154,"reporter_code,product_id,base_year",reporter_code,ok,world_broad_loo_log,mismatch_world_broad_loo_log,False
old_cone_exit_hs4_lpm,exit_next_window,rich_side_ct,-0.026992843208946907,0.00828601173237632,-3.2576399938557303,0.0013839411550572369,1464385,1498259,154,"reporter_code,product_id,base_year",reporter_code,ok,world_broad_loo_log,mismatch_world_broad_loo_log,False
old_cone_exit_hs4_lpm,exit_next_window,mismatch_x_rich_side,0.0262878506005238,0.0041405474191656185,6.3488828744826185,2.3441340811634926e-09,1464385,1498259,154,"reporter_code,product_id,base_year",reporter_code,ok,world_broad_loo_log,mismatch_world_broad_loo_log,False
