model_label,sample,exposure,exposure_label,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Imports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.05480186451794622,0.051878934343280066,-1.0563413688362464,0.2951185618165454,-0.1586113723589943,0.04900764332310188,1892,60,0.7677292515821192,ok,1892,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,gdp_pc_growth_lag,-0.01829111302902091,0.06333062987896325,-0.2888193764056771,0.7737319664754396,-0.14501541070824508,0.10843318465020328,1892,60,0.7788555708764753,ok,1892,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",0.844071236155025
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_gdp_pc_level_lag,0.04665022442406297,0.032605727767350025,1.430737101067761,0.15778088149910335,-0.018593686137608714,0.11189413498573465,1892,60,0.7788555708764753,ok,1892,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Imports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,0.04406688940936254,0.029994793235631978,1.4691512977997052,0.1471039403643856,-0.015952553221850276,0.10408633204057535,1892,60,0.7788555708764753,ok,1892,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,product,gini,product_gini,gdp_pc_growth_lag,0.012310339651659822,0.015713611223556558,0.783418876572762,0.4365148087992047,-0.019132523779752775,0.043753203083072414,1878,60,0.921365412297689,ok,1887,9,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",0.7483111007986365
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,product,gini,product_gini,log_gdp_pc_level_lag,-0.00885962706217821,0.005622785559708799,-1.575665116177229,0.12045042469522071,-0.020110794979136967,0.0023915408547805477,1878,60,0.921365412297689,ok,1887,9,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,product,gini,product_gini,log_population_lag,-0.019208607548540643,0.013416938247518374,-1.4316684771276718,0.15751507274939727,-0.046055838969920604,0.007638623872839322,1878,60,0.921365412297689,ok,1887,9,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,gini,partner_gini,gdp_pc_growth_lag,0.033874623029355,0.028774558922159094,1.1772421297922442,0.2438262069001304,-0.023703136380413867,0.09145238243912386,1887,60,0.7352356935201482,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",0.7483111007986365
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,gini,partner_gini,log_gdp_pc_level_lag,-0.007808707838548062,0.010928784044474735,-0.7145083850838749,0.47773043207494015,-0.029677154199666808,0.014059738522570683,1887,60,0.7352356935201482,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
main_country_year_fe,rd2_countries,gdp_pc,Real GDP per capita,Exports,partner,gini,partner_gini,log_population_lag,0.03668997594534096,0.015336084907175833,2.392395201735844,0.019942298717424978,0.006002540928112882,0.06737741096256904,1887,60,0.7352356935201482,ok,1887,0,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=59",
