country,iso3,reporter_code,year,outcome_year,base_year,horizon,flow,lag_real_exports_constant_2015_usd,lag2_real_exports_constant_2015_usd,current_real_exports_constant_2015_usd,future_real_exports_constant_2015_usd,lag_population,core_growth_complete,common_horizon_support,available_horizon_list,missing_reason
Armenia,ARM,51,2016,2016,2015,1,Exports,3137020863.27486,2990487000.43071,3805206307.28842,4539611124.51916,3004600.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2016,2016,2015,1,Imports,3137020863.27486,2990487000.43071,3805206307.28842,4539611124.51916,3004600.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2017,2017,2016,1,Exports,3805206307.28842,3137020863.27486,4539611124.51916,4766591680.78913,2992300.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2017,2017,2016,1,Imports,3805206307.28842,3137020863.27486,4539611124.51916,4766591680.78913,2992300.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2018,2018,2017,1,Exports,4539611124.51916,3805206307.28842,4766591680.78913,5529246349.62736,2979400.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2018,2018,2017,1,Imports,4539611124.51916,3805206307.28842,4766591680.78913,5529246349.62736,2979400.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2019,2019,2018,1,Exports,4766591680.78913,4539611124.51916,5529246349.62736,3676948822.47798,2969000.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2019,2019,2018,1,Imports,4766591680.78913,4539611124.51916,5529246349.62736,3676948822.47798,2969000.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2020,2020,2019,1,Exports,5529246349.62736,4766591680.78913,3676948822.47798,4360861303.36513,2962500.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2020,2020,2019,1,Imports,5529246349.62736,4766591680.78913,3676948822.47798,4360861303.36513,2962500.0,True,False,"1,5",not_on_common_horizon_support
Armenia,ARM,51,2021,2021,2020,1,Exports,3676948822.47798,5529246349.62736,4360861303.36513,6973017223.98577,2961500.0,True,False,1,not_on_common_horizon_support
Armenia,ARM,51,2021,2021,2020,1,Imports,3676948822.47798,5529246349.62736,4360861303.36513,6973017223.98577,2961500.0,True,False,1,not_on_common_horizon_support
Armenia,ARM,51,2022,2022,2021,1,Exports,4360861303.36513,3676948822.47798,6973017223.98577,9469357390.67288,2962300.0,True,False,1,not_on_common_horizon_support
Armenia,ARM,51,2022,2022,2021,1,Imports,4360861303.36513,3676948822.47798,6973017223.98577,9469357390.67288,2962300.0,True,False,1,not_on_common_horizon_support
Armenia,ARM,51,2023,2023,2022,1,Exports,6973017223.98577,4360861303.36513,9469357390.67288,12082900030.4986,2969200.0,True,False,1,not_on_common_horizon_support
Armenia,ARM,51,2023,2023,2022,1,Imports,6973017223.98577,4360861303.36513,9469357390.67288,12082900030.4986,2969200.0,True,False,1,not_on_common_horizon_support
Armenia,ARM,51,2024,2024,2023,1,Exports,9469357390.67288,6973017223.98577,12082900030.4986,,2964300.0,True,False,1,not_on_common_horizon_support
Armenia,ARM,51,2024,2024,2023,1,Imports,9469357390.67288,6973017223.98577,12082900030.4986,,2964300.0,True,False,1,not_on_common_horizon_support
Australia,AUS,36,2016,2016,2015,1,Exports,271152836560.501,253672915757.687,288540590868.551,304408589050.56,23815995.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2016,2016,2015,1,Imports,271152836560.501,253672915757.687,288540590868.551,304408589050.56,23815995.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2017,2017,2016,1,Exports,288540590868.551,271152836560.501,304408589050.56,316968999315.606,24190907.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2017,2017,2016,1,Imports,288540590868.551,271152836560.501,304408589050.56,316968999315.606,24190907.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2018,2018,2017,1,Exports,304408589050.56,288540590868.551,316968999315.606,329396115026.394,24592588.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2018,2018,2017,1,Imports,304408589050.56,288540590868.551,316968999315.606,329396115026.394,24592588.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2019,2019,2018,1,Exports,316968999315.606,304408589050.56,329396115026.394,323769499176.639,24963258.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2019,2019,2018,1,Imports,316968999315.606,304408589050.56,329396115026.394,323769499176.639,24963258.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2020,2020,2019,1,Exports,329396115026.394,316968999315.606,323769499176.639,296226087286.843,25334826.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2020,2020,2019,1,Imports,329396115026.394,316968999315.606,323769499176.639,296226087286.843,25334826.0,True,False,"1,5",not_on_common_horizon_support
Australia,AUS,36,2021,2021,2020,1,Exports,323769499176.639,329396115026.394,296226087286.843,295235049708.727,25649248.0,True,False,1,not_on_common_horizon_support
Australia,AUS,36,2021,2021,2020,1,Imports,323769499176.639,329396115026.394,296226087286.843,295235049708.727,25649248.0,True,False,1,not_on_common_horizon_support
Australia,AUS,36,2022,2022,2021,1,Exports,296226087286.843,323769499176.639,295235049708.727,315060756458.943,25685412.0,True,False,1,not_on_common_horizon_support
Australia,AUS,36,2022,2022,2021,1,Imports,296226087286.843,323769499176.639,295235049708.727,315060756458.943,25685412.0,True,False,1,not_on_common_horizon_support
Australia,AUS,36,2023,2023,2022,1,Exports,295235049708.727,296226087286.843,315060756458.943,326974514704.267,26018721.0,True,False,1,not_on_common_horizon_support
Australia,AUS,36,2023,2023,2022,1,Imports,295235049708.727,296226087286.843,315060756458.943,326974514704.267,26018721.0,True,False,1,not_on_common_horizon_support
Australia,AUS,36,2024,2024,2023,1,Exports,315060756458.943,295235049708.727,326974514704.267,,26659922.0,True,False,1,not_on_common_horizon_support
Australia,AUS,36,2024,2024,2023,1,Imports,315060756458.943,295235049708.727,326974514704.267,,26659922.0,True,False,1,not_on_common_horizon_support
Austria,AUT,40,2016,2016,2015,1,Exports,202662480693.772,196708951535.537,208727918344.057,218954655763.195,8642699.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2016,2016,2015,1,Imports,202662480693.772,196708951535.537,208727918344.057,218954655763.195,8642699.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2017,2017,2016,1,Exports,208727918344.057,202662480693.772,218954655763.195,230232865108.179,8736668.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2017,2017,2016,1,Imports,208727918344.057,202662480693.772,218954655763.195,230232865108.179,8736668.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2018,2018,2017,1,Exports,218954655763.195,208727918344.057,230232865108.179,239523378114.608,8797566.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2018,2018,2017,1,Imports,218954655763.195,208727918344.057,230232865108.179,239523378114.608,8797566.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2019,2019,2018,1,Exports,230232865108.179,218954655763.195,239523378114.608,214400036769.165,8840521.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2019,2019,2018,1,Imports,230232865108.179,218954655763.195,239523378114.608,214400036769.165,8840521.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2020,2020,2019,1,Exports,239523378114.608,230232865108.179,214400036769.165,234785495966.124,8879920.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2020,2020,2019,1,Imports,239523378114.608,230232865108.179,214400036769.165,234785495966.124,8879920.0,True,False,"1,5",not_on_common_horizon_support
Austria,AUT,40,2021,2021,2020,1,Exports,214400036769.165,239523378114.608,234785495966.124,256962745896.753,8916864.0,True,False,1,not_on_common_horizon_support
Austria,AUT,40,2021,2021,2020,1,Imports,214400036769.165,239523378114.608,234785495966.124,256962745896.753,8916864.0,True,False,1,not_on_common_horizon_support
Austria,AUT,40,2022,2022,2021,1,Exports,234785495966.124,214400036769.165,256962745896.753,255345985339.071,8955797.0,True,False,1,not_on_common_horizon_support
Austria,AUT,40,2022,2022,2021,1,Imports,234785495966.124,214400036769.165,256962745896.753,255345985339.071,8955797.0,True,False,1,not_on_common_horizon_support
Austria,AUT,40,2023,2023,2022,1,Exports,256962745896.753,234785495966.124,255345985339.071,249493419012.583,9041851.0,True,False,1,not_on_common_horizon_support
Austria,AUT,40,2023,2023,2022,1,Imports,256962745896.753,234785495966.124,255345985339.071,249493419012.583,9041851.0,True,False,1,not_on_common_horizon_support
Austria,AUT,40,2024,2024,2023,1,Exports,255345985339.071,256962745896.753,249493419012.583,,9131761.0,True,False,1,not_on_common_horizon_support
Austria,AUT,40,2024,2024,2023,1,Imports,255345985339.071,256962745896.753,249493419012.583,,9131761.0,True,False,1,not_on_common_horizon_support
Azerbaijan,AZE,31,1996,1996,1995,1,Exports,,,,,7684850.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,1996,1996,1995,1,Imports,,,,,7684850.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,1997,1997,1996,1,Exports,,,,,7763000.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,1997,1997,1996,1,Imports,,,,,7763000.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,1998,1998,1997,1,Exports,,,,,7838250.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,1998,1998,1997,1,Imports,,,,,7838250.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,1999,1999,1998,1,Exports,,,,,7913000.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,1999,1999,1998,1,Imports,,,,,7913000.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2000,2000,1999,1,Exports,,,,,7982750.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2000,2000,1999,1,Imports,,,,,7982750.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2001,2001,2000,1,Exports,,,,,8048600.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2001,2001,2000,1,Imports,,,,,8048600.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2002,2002,2001,1,Exports,,,,,8111200.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2002,2002,2001,1,Imports,,,,,8111200.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2003,2003,2002,1,Exports,,,,,8171950.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2003,2003,2002,1,Imports,,,,,8171950.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2004,2004,2003,1,Exports,,,,,8234100.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2004,2004,2003,1,Imports,,,,,8234100.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2005,2005,2004,1,Exports,,,,,8306500.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2005,2005,2004,1,Imports,,,,,8306500.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2006,2006,2005,1,Exports,,,,,8391850.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2006,2006,2005,1,Imports,,,,,8391850.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2007,2007,2006,1,Exports,,,,,8484550.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2007,2007,2006,1,Imports,,,,,8484550.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2008,2008,2007,1,Exports,,,,,8581300.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2008,2008,2007,1,Imports,,,,,8581300.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2009,2009,2008,1,Exports,,,,,8763400.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2009,2009,2008,1,Imports,,,,,8763400.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2010,2010,2009,1,Exports,,,,,8947243.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2010,2010,2009,1,Imports,,,,,8947243.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2011,2011,2010,1,Exports,,,,,9054332.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2011,2011,2010,1,Imports,,,,,9054332.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2012,2012,2011,1,Exports,,,,,9173082.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2012,2012,2011,1,Imports,,,,,9173082.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2013,2013,2012,1,Exports,,,,,9295784.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2013,2013,2012,1,Imports,,,,,9295784.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2014,2014,2013,1,Exports,,,,20060045053.3105,9416801.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2014,2014,2013,1,Imports,,,,20060045053.3105,9416801.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2015,2015,2014,1,Exports,,,20060045053.3105,,9535079.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2015,2015,2014,1,Imports,,,20060045053.3105,,9535079.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2016,2016,2015,1,Exports,20060045053.3105,,,,9649341.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2016,2016,2015,1,Imports,20060045053.3105,,,,9649341.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2017,2017,2016,1,Exports,,20060045053.3105,,,9757812.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2017,2017,2016,1,Imports,,20060045053.3105,,,9757812.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2018,2018,2017,1,Exports,,,,,9854033.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2018,2018,2017,1,Imports,,,,,9854033.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2019,2019,2018,1,Exports,,,,,9939771.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2019,2019,2018,1,Imports,,,,,9939771.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2020,2020,2019,1,Exports,,,,,10024283.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2020,2020,2019,1,Imports,,,,,10024283.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2021,2021,2020,1,Exports,,,,,10093121.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2021,2021,2020,1,Imports,,,,,10093121.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2022,2022,2021,1,Exports,,,,,10137750.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2022,2022,2021,1,Imports,,,,,10137750.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2023,2023,2022,1,Exports,,,,,10141756.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2023,2023,2022,1,Imports,,,,,10141756.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2024,2024,2023,1,Exports,,,,,10153958.0,False,False,,missing_world_bank_growth_controls
Azerbaijan,AZE,31,2024,2024,2023,1,Imports,,,,,10153958.0,False,False,,missing_world_bank_growth_controls
Belgium,BEL,56,2016,2016,2015,1,Exports,359051241755.781,346341382326.31,381113350890.178,402136620139.291,11274196.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2016,2016,2015,1,Imports,359051241755.781,346341382326.31,381113350890.178,402136620139.291,11274196.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2017,2017,2016,1,Exports,381113350890.178,359051241755.781,402136620139.291,408349425105.941,11331422.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2017,2017,2016,1,Imports,381113350890.178,359051241755.781,402136620139.291,408349425105.941,11331422.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2018,2018,2017,1,Exports,402136620139.291,381113350890.178,408349425105.941,420340857656.603,11375158.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2018,2018,2017,1,Imports,402136620139.291,381113350890.178,408349425105.941,420340857656.603,11375158.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2019,2019,2018,1,Exports,408349425105.941,402136620139.291,420340857656.603,395297519141.511,11427054.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2019,2019,2018,1,Imports,408349425105.941,402136620139.291,420340857656.603,395297519141.511,11427054.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2020,2020,2019,1,Exports,420340857656.603,408349425105.941,395297519141.511,453215748742.434,11488980.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2020,2020,2019,1,Imports,420340857656.603,408349425105.941,395297519141.511,453215748742.434,11488980.0,True,False,"1,5",not_on_common_horizon_support
Belgium,BEL,56,2021,2021,2020,1,Exports,395297519141.511,420340857656.603,453215748742.434,467043878624.463,11538604.0,True,False,1,not_on_common_horizon_support
Belgium,BEL,56,2021,2021,2020,1,Imports,395297519141.511,420340857656.603,453215748742.434,467043878624.463,11538604.0,True,False,1,not_on_common_horizon_support
Belgium,BEL,56,2022,2022,2021,1,Exports,453215748742.434,395297519141.511,467043878624.463,433645477675.182,11586195.0,True,False,1,not_on_common_horizon_support
Belgium,BEL,56,2022,2022,2021,1,Imports,453215748742.434,395297519141.511,467043878624.463,433645477675.182,11586195.0,True,False,1,not_on_common_horizon_support
Belgium,BEL,56,2023,2023,2022,1,Exports,467043878624.463,453215748742.434,433645477675.182,426274471713.346,11680210.0,True,False,1,not_on_common_horizon_support
Belgium,BEL,56,2023,2023,2022,1,Imports,467043878624.463,453215748742.434,433645477675.182,426274471713.346,11680210.0,True,False,1,not_on_common_horizon_support
Belgium,BEL,56,2024,2024,2023,1,Exports,433645477675.182,467043878624.463,426274471713.346,,11779946.0,True,False,1,not_on_common_horizon_support
Belgium,BEL,56,2024,2024,2023,1,Imports,433645477675.182,467043878624.463,426274471713.346,,11779946.0,True,False,1,not_on_common_horizon_support
Botswana,BWA,72,2015,2015,2014,1,Exports,7754324492.85074,7665843809.27097,7183595978.7509,6582443882.58214,2172044.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2015,2015,2014,1,Imports,7754324492.85074,7665843809.27097,7183595978.7509,6582443882.58214,2172044.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2016,2016,2015,1,Exports,7183595978.7509,7754324492.85074,6582443882.58214,6223210387.73868,2203273.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2016,2016,2015,1,Imports,7183595978.7509,7754324492.85074,6582443882.58214,6223210387.73868,2203273.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2017,2017,2016,1,Exports,6582443882.58214,7183595978.7509,6223210387.73868,6962677797.73208,2234776.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2017,2017,2016,1,Imports,6582443882.58214,7183595978.7509,6223210387.73868,6962677797.73208,2234776.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2018,2018,2017,1,Exports,6223210387.73868,6582443882.58214,6962677797.73208,6348730297.77044,2266747.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2018,2018,2017,1,Imports,6223210387.73868,6582443882.58214,6962677797.73208,6348730297.77044,2266747.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2019,2019,2018,1,Exports,6962677797.73208,6223210387.73868,6348730297.77044,5169679024.51226,2299141.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2019,2019,2018,1,Imports,6962677797.73208,6223210387.73868,6348730297.77044,5169679024.51226,2299141.0,True,False,"1,5",not_on_common_horizon_support
Botswana,BWA,72,2020,2020,2019,1,Exports,6348730297.77044,6962677797.73208,5169679024.51226,6807555368.09275,2332083.0,True,False,1,not_on_common_horizon_support
Botswana,BWA,72,2020,2020,2019,1,Imports,6348730297.77044,6962677797.73208,5169679024.51226,6807555368.09275,2332083.0,True,False,1,not_on_common_horizon_support
Botswana,BWA,72,2021,2021,2020,1,Exports,5169679024.51226,6348730297.77044,6807555368.09275,6442048652.84074,2365894.0,True,False,1,not_on_common_horizon_support
Botswana,BWA,72,2021,2021,2020,1,Imports,5169679024.51226,6348730297.77044,6807555368.09275,6442048652.84074,2365894.0,True,False,1,not_on_common_horizon_support
Botswana,BWA,72,2022,2022,2021,1,Exports,6807555368.09275,5169679024.51226,6442048652.84074,5642361218.21222,2401441.0,True,False,1,not_on_common_horizon_support
Botswana,BWA,72,2022,2022,2021,1,Imports,6807555368.09275,5169679024.51226,6442048652.84074,5642361218.21222,2401441.0,True,False,1,not_on_common_horizon_support
Botswana,BWA,72,2023,2023,2022,1,Exports,6442048652.84074,6807555368.09275,5642361218.21222,5611889039.94276,2439892.0,True,False,1,not_on_common_horizon_support
Botswana,BWA,72,2023,2023,2022,1,Imports,6442048652.84074,6807555368.09275,5642361218.21222,5611889039.94276,2439892.0,True,False,1,not_on_common_horizon_support
Brazil,BRA,76,2016,2016,2015,1,Exports,232488797699.731,217646271059.051,234495467922.834,246006365949.284,201675532.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2016,2016,2015,1,Imports,232488797699.731,217646271059.051,234495467922.834,246006365949.284,201675532.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2017,2017,2016,1,Exports,234495467922.834,232488797699.731,246006365949.284,255977209832.694,203218114.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2017,2017,2016,1,Imports,234495467922.834,232488797699.731,246006365949.284,255977209832.694,203218114.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2018,2018,2017,1,Exports,246006365949.284,234495467922.834,255977209832.694,249420555705.753,204703445.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2018,2018,2017,1,Imports,246006365949.284,234495467922.834,255977209832.694,249420555705.753,204703445.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2019,2019,2018,1,Exports,255977209832.694,246006365949.284,249420555705.753,243706565653.576,206107261.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2019,2019,2018,1,Imports,255977209832.694,246006365949.284,249420555705.753,243706565653.576,206107261.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2020,2020,2019,1,Exports,249420555705.753,255977209832.694,243706565653.576,254386412720.84,207455459.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2020,2020,2019,1,Imports,249420555705.753,255977209832.694,243706565653.576,254386412720.84,207455459.0,True,False,"1,5",not_on_common_horizon_support
Brazil,BRA,76,2021,2021,2020,1,Exports,243706565653.576,249420555705.753,254386412720.84,268995417047.527,208660842.0,True,False,1,not_on_common_horizon_support
Brazil,BRA,76,2021,2021,2020,1,Imports,243706565653.576,249420555705.753,254386412720.84,268995417047.527,208660842.0,True,False,1,not_on_common_horizon_support
Brazil,BRA,76,2022,2022,2021,1,Exports,254386412720.84,243706565653.576,268995417047.527,292995649548.902,209550294.0,True,False,1,not_on_common_horizon_support
Brazil,BRA,76,2022,2022,2021,1,Imports,254386412720.84,243706565653.576,268995417047.527,292995649548.902,209550294.0,True,False,1,not_on_common_horizon_support
Brazil,BRA,76,2023,2023,2022,1,Exports,268995417047.527,254386412720.84,292995649548.902,301090865912.958,210306415.0,True,False,1,not_on_common_horizon_support
Brazil,BRA,76,2023,2023,2022,1,Imports,268995417047.527,254386412720.84,292995649548.902,301090865912.958,210306415.0,True,False,1,not_on_common_horizon_support
Brazil,BRA,76,2024,2024,2023,1,Exports,292995649548.902,268995417047.527,301090865912.958,,211140729.0,True,False,1,not_on_common_horizon_support
Brazil,BRA,76,2024,2024,2023,1,Imports,292995649548.902,268995417047.527,301090865912.958,,211140729.0,True,False,1,not_on_common_horizon_support
Burkina Faso,BFA,854,2016,2016,2015,1,Exports,3089098213.34422,3041967324.70608,3169923745.31804,3440797093.29432,18777487.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2016,2016,2015,1,Imports,3089098213.34422,3041967324.70608,3169923745.31804,3440797093.29432,18777487.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2017,2017,2016,1,Exports,3169923745.31804,3089098213.34422,3440797093.29432,3963719348.46255,19334856.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2017,2017,2016,1,Imports,3169923745.31804,3089098213.34422,3440797093.29432,3963719348.46255,19334856.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2018,2018,2017,1,Exports,3440797093.29432,3169923745.31804,3963719348.46255,3969250044.50775,19894407.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2018,2018,2017,1,Imports,3440797093.29432,3169923745.31804,3963719348.46255,3969250044.50775,19894407.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2019,2019,2018,1,Exports,3963719348.46255,3440797093.29432,3969250044.50775,4441419243.36551,20438288.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2019,2019,2018,1,Imports,3963719348.46255,3440797093.29432,3969250044.50775,4441419243.36551,20438288.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2020,2020,2019,1,Exports,3969250044.50775,3963719348.46255,4441419243.36551,5036275185.98253,20961952.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2020,2020,2019,1,Imports,3969250044.50775,3963719348.46255,4441419243.36551,5036275185.98253,20961952.0,True,False,"1,5",not_on_common_horizon_support
Burkina Faso,BFA,854,2021,2021,2020,1,Exports,4441419243.36551,3969250044.50775,5036275185.98253,4681589029.55266,21478690.0,True,False,1,not_on_common_horizon_support
Burkina Faso,BFA,854,2021,2021,2020,1,Imports,4441419243.36551,3969250044.50775,5036275185.98253,4681589029.55266,21478690.0,True,False,1,not_on_common_horizon_support
Burkina Faso,BFA,854,2022,2022,2021,1,Exports,5036275185.98253,4441419243.36551,4681589029.55266,4505345021.94508,21995243.0,True,False,1,not_on_common_horizon_support
Burkina Faso,BFA,854,2022,2022,2021,1,Imports,5036275185.98253,4441419243.36551,4681589029.55266,4505345021.94508,21995243.0,True,False,1,not_on_common_horizon_support
Burkina Faso,BFA,854,2023,2023,2022,1,Exports,4681589029.55266,5036275185.98253,4505345021.94508,4315202815.21899,22509038.0,True,False,1,not_on_common_horizon_support
Burkina Faso,BFA,854,2023,2023,2022,1,Imports,4681589029.55266,5036275185.98253,4505345021.94508,4315202815.21899,22509038.0,True,False,1,not_on_common_horizon_support
Burkina Faso,BFA,854,2024,2024,2023,1,Exports,4505345021.94508,4681589029.55266,4315202815.21899,,23025776.0,True,False,1,not_on_common_horizon_support
Burkina Faso,BFA,854,2024,2024,2023,1,Imports,4505345021.94508,4681589029.55266,4315202815.21899,,23025776.0,True,False,1,not_on_common_horizon_support
Cambodia,KHM,116,2016,2016,2015,1,Exports,13532995573.0072,12458473766.8922,14711159787.743,15723806579.2471,15623251.0,True,False,"1,5",not_on_common_horizon_support
Cambodia,KHM,116,2016,2016,2015,1,Imports,13532995573.0072,12458473766.8922,14711159787.743,15723806579.2471,15623251.0,True,False,"1,5",not_on_common_horizon_support
