model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,variant,model_description,outcome_sd,outcome_label,bh_q_value,effect_of_population_doubling,effect_of_population_doubling_sd,doubling_ci_low_sd,doubling_ci_high_sd
main_two_way_clustered,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,-0.008420857284979436,0.0016152250777680122,-5.213426537814619,2.4229584803008432e-05,-0.011754517999690345,-0.005087196570268527,3589,25,0.19125497378499967,ok,3589,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",baseline,Main specification with reporter and year two-way clustered standard errors,0.04737418484603664,Observed minus benchmark Gini,,-0.005836893484981172,-0.12320831490717439,-0.17198419427808107,-0.07443243553626772
main_two_way_clustered,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,-0.009685878476442707,0.002294207123914182,-4.221884927249935,0.0003003502836180471,-0.014420889259565944,-0.004950867693319468,3589,25,0.19125497378499967,ok,3589,0,,year,two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=24",baseline,Main specification with reporter and year two-way clustered standard errors,0.04737418484603664,Observed minus benchmark Gini,,,,-0.21099674356236625,-0.07243776318479084
full_current_raw_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.38264069803752176,0.03962113598763715,-9.657489329859596,1.513556447755257e-17,-0.4609117790344407,-0.30436961704060284,3672,155,0.35889996928578904,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.5710305990234064,Observed fixed-universe Theil,,-0.2652263210121976,-0.16882314143153496,-0.20335676486708026,-0.13428951799598965
full_current_raw_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.5123321707342504,0.05964285528688096,-8.590000734705654,9.032772206811869e-15,-0.6301559191119752,-0.39450842235652567,3672,155,0.35889996928578904,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.5710305990234064,Observed fixed-universe Theil,,,,-0.2780281930327437,-0.17405924546190443
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,0.16817142410061148,0.04362422371369052,3.8550009555318345,0.0001695720374882538,0.08199229110484371,0.2543505570963792,3672,155,0.13366603196652982,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.2737003401724414,Global-market component,,0.11656754846608967,0.09151881709500685,0.04462016976401085,0.13841746442600286
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.26580600761181283,0.056342215285683936,4.717706008967522,5.311066392095594e-06,0.15450263414095528,0.3771093810826704,3672,155,0.13366603196652982,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.2737003401724414,Global-market component,,,,0.08408026744295992,0.2052227639546442
full_current_raw_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.5508121221381329,0.04152026477596708,-13.266103313892065,2.8586731833853263e-27,-0.6328349093774306,-0.4687893348988353,3672,155,0.6403704965924941,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.744894561637563,Country-specific specialization (KL),,-0.38179386947828703,-0.21880626937135844,-0.2513892488628131,-0.18622328987990383
full_current_raw_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.7781381783460628,0.0509896340781179,-15.260713131495079,1.290576318771552e-32,-0.8788675915606896,-0.677408765131436,3672,155,0.6403704965924941,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,1.744894561637563,Country-specific specialization (KL),,,,-0.3491240138911826,-0.2690959018158596
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,0.06275062839817928,0.006248545330273932,10.042437892569204,1.4445421205972047e-18,0.050406701716940346,0.07509455507941823,3672,155,0.5129953817937465,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.2380673830269157,Global-market share of observed Theil,,0.04349542115256281,0.18270214339964938,0.1467620752250347,0.21864221157426406
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.0998574955930556,0.008018566089370663,12.453285846882993,4.546471018602645e-25,0.08401691403940924,0.11569807714670195,3672,155,0.5129953817937465,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.2380673830269157,Global-market share of observed Theil,,,,0.24462018419037132,0.3368617529658678
full_current_raw_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,-0.006432776726619325,0.0014097573955818789,-4.563038113351546,1.0238574946334082e-05,-0.009217735626586877,-0.0036478178266517733,3672,155,0.18614989065917653,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.04145660697864207,Observed active-product Gini,,-0.004458861051227819,-0.10755489597894416,-0.1541189191871712,-0.060990872770717165
full_current_raw_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,-0.010475501371033879,0.0019315064874824211,-5.42348754142055,2.2188972068387354e-07,-0.014291169371441124,-0.006659833370626634,3672,155,0.18614989065917653,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.04145660697864207,Observed active-product Gini,,,,-0.23894583948518625,-0.1113512431499066
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.0025641831394715717,0.0005241086831231254,4.892464525090086,2.4856761321112925e-06,0.001528812694749371,0.0035995535841937725,3672,155,0.17567902659285983,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.026098521936515726,World-market benchmark Gini,,0.001777356313564069,0.06810179970679804,0.04060353347011239,0.09560006594348369
full_current_raw_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,8.774872341197364e-05,0.0009674141066812839,0.09070440756026994,0.9278453380468128,-0.0018233662916961135,0.0019988637385200607,3672,155,0.17567902659285983,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.026098521936515726,World-market benchmark Gini,,,,-0.04842654336101975,0.053087556760835604
full_current_raw_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,-0.008996959866090892,0.0016421849496676807,-5.478652004399111,1.7109381714667194e-07,-0.012241076623557584,-0.0057528431086242005,3672,155,0.21034220679058524,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.0483371500365863,Observed minus benchmark Gini,,-0.006236217364791885,-0.1290149990239744,-0.1755351265479039,-0.08249487150004486
full_current_raw_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,-0.010563250094445862,0.0022774309972654378,-4.638230579600169,7.45526494529784e-06,-0.015062287832977082,-0.006064212355914643,3672,155,0.21034220679058524,ok,3672,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Includes current-raw source-revision rows; leave-one-out benchmark quality restrictions retained,0.0483371500365863,Observed minus benchmark Gini,,,,-0.21599085457682396,-0.08695985786579223
inclusive_world_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.3808517823749533,0.03909841127559825,-9.7408505857282,9.115357290391097e-18,-0.4580902269454999,-0.30361333780440675,3642,155,0.3602176112440115,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,1.5702697090883384,Observed fixed-universe Theil,,-0.26398633916442876,-0.16811528467787423,-0.20220981619373252,-0.13402075316201595
inclusive_world_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.5090877877640907,0.05930476011868082,-8.584265187909082,9.34273424081343e-15,-0.6262436331744923,-0.39193194235368917,3642,155,0.3602176112440115,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,1.5702697090883384,Observed fixed-universe Theil,,,,-0.2764359562985724,-0.1730062799030657
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,0.18659477608889952,0.0427889623348256,4.360815638126179,2.3608285155761066e-05,0.10206569197257664,0.2711238602052224,3642,155,0.15242483974339038,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,1.276602209097582,Global-market component,,0.129337642953235,0.10131397394703127,0.05541784756326045,0.14721010033080212
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.27574731901437,0.05652821927204103,4.878047151765758,2.648190667143336e-06,0.16407649688968162,0.38741814113905837,3642,155,0.15242483974339038,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,1.276602209097582,Global-market component,,,,0.08908739183181386,0.21035353872537954
inclusive_world_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.5674465584638528,0.040595041547454844,-13.978223369977794,3.4326566902562023e-29,-0.6476415782640313,-0.4872515386636743,3642,155,0.6683202938026594,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,1.7524580464582087,Country-specific specialization (KL),,-0.39332398211766373,-0.2244413113983459,-0.2561607308627869,-0.19272189193390493
inclusive_world_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.7848351067784598,0.04961427888286042,-15.818734534698361,4.349345232119753e-34,-0.8828475222290366,-0.686822691327883,3642,155,0.6683202938026594,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,1.7524580464582087,Country-specific specialization (KL),,,,-0.3491913955567458,-0.271657979488109
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,0.06985440469634703,0.005782952903150803,12.079366003186248,4.695780504627173e-24,0.05843025029489021,0.08127855909780385,3642,155,0.5743397003693441,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,0.24305147919450928,Global-market share of observed Theil,,0.04841938366496634,0.19921451959655537,0.16663450634218566,0.23179453285092513
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.10460262540702754,0.007726173088964898,13.538736992111772,5.244322247977905e-28,0.0893396627339916,0.11986558808006348,3642,155,0.5743397003693441,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,0.24305147919450928,Global-market share of observed Theil,,,,0.2547836184394702,0.341839081577302
inclusive_world_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,-0.006394590172656952,0.0013748584369119696,-4.651089887493915,7.0590709197026485e-06,-0.009110606596527581,-0.0036785737487863225,3642,155,0.1862161507434702,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,0.04130284559252404,Observed active-product Gini,,-0.0044323921490135,-0.10731444977766322,-0.15289482322537523,-0.061734076329951204
inclusive_world_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,-0.010308996423449169,0.0018961809041392011,-5.436715664072721,2.0851064888882598e-07,-0.014054879155812022,-0.006563113691086316,3642,155,0.1862161507434702,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,0.04130284559252404,Observed active-product Gini,,,,-0.23586994358871005,-0.11014262299385681
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.0023743987454600927,0.0005010529949055131,4.73881758936068,4.850370518767024e-06,0.001384574537485963,0.0033642229534342222,3642,155,0.17116350836711625,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,0.02611530265689878,World-market benchmark Gini,,0.0016458077959407345,0.06302082030460282,0.03674910260632042,0.08929253800288521
inclusive_world_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,-3.909201058517282e-05,0.0009621028326729439,-0.04063184231208029,0.9676420279498898,-0.001939714667315819,0.0018615306461454734,3642,155,0.17116350836711625,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,0.02611530265689878,World-market benchmark Gini,,,,-0.0514835217651808,0.049408376990829575
inclusive_world_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,-0.008768988918117029,0.0015433291575802795,-5.681865644180244,6.476177626466314e-08,-0.011817817238828604,-0.005720160597405453,3642,155,0.21193807837422984,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,0.047686739455936794,Observed minus benchmark Gini,,-0.006078199944954224,-0.1274610093770526,-0.17177703472546724,-0.08314498402863792
inclusive_world_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,-0.010269904412863979,0.0022137929029480597,-4.639053815371696,7.429270649471093e-06,-0.014643225856022969,-0.005896582969704989,3642,155,0.21193807837422984,ok,3642,0,,year,clustered by reporter_code,reporter_code,"Student t, df=154",baseline,Inclusive-world benchmark sensitivity; source-parity rows,0.047686739455936794,Observed minus benchmark Gini,,,,-0.21284555900038982,-0.08570935876556274
balanced_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.41178809658378257,0.05038658377144885,-8.172574240230968,3.4323468892312174e-12,-0.5120415931995499,-0.3115345999680153,2050,82,0.3240760363762374,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,1.401152028997502,Observed fixed-universe Theil,,-0.28542975813519533,-0.20371076958680565,-0.25330597915889913,-0.15411556001471216
balanced_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.42630029834231487,0.08314853744583887,-5.126972902199242,1.9659252544800703e-06,-0.5917398061137447,-0.2608607905708851,2050,82,0.3240760363762374,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,1.401152028997502,Observed fixed-universe Theil,,,,-0.29273252990704696,-0.1290473251729986
balanced_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,0.1401837854967734,0.06662418194938495,2.1040976623663825,0.038471226551212066,0.007622561860577942,0.27274500913296884,2050,82,0.14925900340322662,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,1.174592361074788,Global-market component,,0.09716799567730863,0.08272486600236098,0.004498205026183514,0.16095152697853843
balanced_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.3068948753891333,0.06917250573928212,4.436659798704558,2.8519131296933042e-05,0.16926328676043959,0.444526464017827,2050,82,0.14925900340322662,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,1.174592361074788,Global-market component,,,,0.09988518049185406,0.2623227218473458
balanced_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.551971882080555,0.07543540803618676,-7.317145839733129,1.6365491324184288e-10,-0.7020646817545467,-0.40187908240656334,2050,82,0.5749760931173792,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,1.5898929606195158,Country-specific specialization (KL),,-0.3825977538125033,-0.24064371834404547,-0.3060798222159925,-0.1752076144720984
balanced_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.7331951737314477,0.06496722909994632,-11.285615592493441,2.699022934390115e-18,-0.8624595809445021,-0.6039307665183933,2050,82,0.5749760931173792,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,1.5898929606195158,Country-specific specialization (KL),,,,-0.3760073424349593,-0.26329628373378966
balanced_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,0.061046778723493164,0.010465429442061384,5.833184300888921,1.072905477744212e-07,0.04022385689352043,0.0818697005534659,2050,82,0.49155739747396765,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,0.22255531982386428,Global-market share of observed Theil,,0.04231440255445614,0.19012981845567561,0.12527695594540786,0.2549826809659434
balanced_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.1025511993676523,0.00920141226361032,11.145158637573608,5.026179925253632e-18,0.08424327523025822,0.12085912350504636,2050,82,0.49155739747396765,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,0.22255531982386428,Global-market share of observed Theil,,,,0.26237516475994643,0.37641499995942235
balanced_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,-0.006830248319015053,0.0023365519545248095,-2.9232169675440143,0.004489820781349889,-0.01147925378697956,-0.002181242851050545,2050,82,0.2027795031353341,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,0.03455476652071891,Observed active-product Gini,,-0.0047343673648495895,-0.13701054417516842,-0.23026670987940492,-0.0437543784709319
balanced_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,-0.009410429057452343,0.0024741126648208734,-3.8035572070981907,0.00027548848138290956,-0.014333137189337946,-0.00448772092556674,2050,82,0.2027795031353341,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,0.03455476652071891,Observed active-product Gini,,,,-0.287513840540972,-0.09002089783565224
balanced_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.0027144599069671847,0.0009968881997137423,2.72293313106389,0.007921781930269647,0.0007309650899811784,0.0046979547239531915,2050,82,0.18332262845414204,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,0.024788606212006327,World-market benchmark Gini,,0.0018815202312573154,0.07590262296982248,0.020439486870496064,0.13136575906914888
balanced_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,0.00036291003534350154,0.0015684283501859913,0.23138451641763938,0.8175996005785209,-0.0027577704023436385,0.003483590473030642,2050,82,0.18332262845414204,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,0.024788606212006327,World-market benchmark Gini,,,,-0.07711368532250543,0.09740930546700716
balanced_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_population,-0.009544708225982216,0.0029571975329393155,-3.227619433489526,0.0018026782795679062,-0.015428603713032065,-0.003660812738932368,2050,82,0.1980978450508848,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,0.04433830593078912,Observed minus benchmark Gini,,-0.00661588759610689,-0.1492138108847485,-0.24119760417455682,-0.057230017594940175
balanced_year_fe,cadot_broad_156,Exports,product,gini_gap,gini_gap,log_gdp_per_capita,-0.009773339092795808,0.0031571384321664626,-3.095632105713286,0.002696931110185453,-0.016055054252537587,-0.00349162393305403,2050,82,0.1980978450508848,ok,2050,0,,year,clustered by reporter_code,reporter_code,"Student t, df=81",baseline,Countries with complete 2000-2024 control coverage,0.04433830593078912,Observed minus benchmark Gini,,,,-0.25099099650434764,-0.05458506440345078
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_population,-0.35801188913991955,0.045891969479181345,-7.801188164354763,9.896525381615732e-13,-0.4486950255804315,-0.2673287526994076,3490,150,0.32214509731063246,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,1.5487246799410634,Observed fixed-universe Theil,,-0.24815493156427493,-0.16023179250537833,-0.20081793487282978,-0.11964565013792687
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,observed_theil,observed_theil,log_gdp_per_capita,-0.5062054402064745,0.06191358692700341,-8.175999248812616,1.1788583874040957e-13,-0.6285475038516171,-0.3838633765613319,3490,150,0.32214509731063246,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,1.5487246799410634,Observed fixed-universe Theil,,,,-0.281312705728509,-0.17180188359485124
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_population,0.21425891498847316,0.04700517608655702,4.558198326795523,1.0678218426835594e-05,0.12137606762230739,0.3071417623546389,3490,150,0.1586810841577181,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,1.2943135358139106,Global-market component,,0.14851296283409318,0.11474264830329764,0.06500084927795392,0.16448444732864134
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_component_theil,market_component_theil,log_gdp_per_capita,0.2762825481118747,0.05844069052399552,4.727571588128894,5.218090119427117e-06,0.16080297352379025,0.39176212269995914,3490,150,0.1586810841577181,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,1.2943135358139106,Global-market component,,,,0.08611524537103804,0.20980141463860721
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_population,-0.5722708041283922,0.04624767391383891,-12.37404512915727,1.2267794470087208e-24,-0.6636568172191464,-0.480884791037638,3490,150,0.6321788351053156,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,1.743961847982699,Country-specific specialization (KL),,-0.3966678943983677,-0.22745216293418755,-0.2637740339600605,-0.1911302919083147
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,specialization_kl,specialization_kl,log_gdp_per_capita,-0.7824879883183493,0.05314325939462392,-14.724124888687339,7.3618966971665954e-31,-0.8874997691869477,-0.6774762074497509,3490,150,0.6321788351053156,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,1.743961847982699,Country-specific specialization (KL),,,,-0.3527416402320504,-0.2692666262357925
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_population,0.06906279764856608,0.00642216782199769,10.753813908756326,2.53949650022691e-20,0.05637250940303161,0.08175308589410056,3490,150,0.5282675206450127,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,0.23770018398690312,Global-market share of observed Theil,,0.0478706834716856,0.20139102405710882,0.1643854257847495,0.23839662232946815
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_component_share,market_component_share,log_gdp_per_capita,0.09940536706142011,0.0081126623950975,12.253112753895811,2.5784515951684872e-24,0.08337463926264532,0.1154360948601949,3490,150,0.5282675206450127,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,0.23770018398690312,Global-market share of observed Theil,,,,0.24312516366537312,0.33661818154757145
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_population,-0.004896560833886893,0.0013780493869922693,-3.5532549704725223,0.000509985368097581,-0.007619604582076299,-0.0021735170856974875,3490,150,0.1460185173008759,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,0.04006825878881134,Observed active-product Gini,,-0.0033940373364489546,-0.08470638453090719,-0.13181275135725726,-0.037600017704557114
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,observed_gini,observed_gini,log_gdp_per_capita,-0.009627164243504488,0.0019196676580432019,-5.015016116548977,1.4882417044410597e-06,-0.013420452832562336,-0.00583387565444664,3490,150,0.1460185173008759,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,0.04006825878881134,Observed active-product Gini,,,,-0.2321625477103563,-0.10092114266632836
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_population,0.00231521010661467,0.0005695144177232355,4.065235285649577,7.74232099997173e-05,0.001189842112315286,0.003440578100914054,3490,150,0.16278539701018147,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,0.026431362344255298,World-market benchmark Gini,,0.0016047813578038488,0.060715045138512835,0.031202920784825974,0.0902271694921997
exclude_top5_population_year_fe,cadot_broad_156,Exports,product,market_benchmark_gini,market_benchmark_gini,log_gdp_per_capita,-0.00019748625390533016,0.0010091738685999742,-0.19569101029072683,0.8451186407847183,-0.002191627116828331,0.0017966546090176709,3490,150,0.16278539701018147,ok,3490,0,,year,clustered by reporter_code,reporter_code,"Student t, df=149",baseline,Excludes five largest average-population reporters,0.026431362344255298,World-market benchmark Gini,,,,-0.057474152753932924,0.04711622732345834
