period,country,iso3,reporter_code,start_year,end_year,start_source_file,end_source_file,start_active_nonenergy_products,start_total_nonenergy_imports,start_calculated_ex_energy_gini,start_top5_share,start_top5_gini_contribution,start_rank6_50_share,start_rank6_50_gini_contribution,start_rank51_200_share,start_rank51_200_gini_contribution,start_rank201_plus_share,start_rank201_plus_gini_contribution,end_active_nonenergy_products,end_total_nonenergy_imports,end_calculated_ex_energy_gini,end_top5_share,end_top5_gini_contribution,end_rank6_50_share,end_rank6_50_gini_contribution,end_rank51_200_share,end_rank51_200_gini_contribution,end_rank201_plus_share,end_rank201_plus_gini_contribution,delta_calculated_ex_energy_gini,delta_active_nonenergy_products,delta_top5_share,delta_top5_gini_contribution,delta_rank6_50_share,delta_rank6_50_gini_contribution,delta_rank51_200_share,delta_rank51_200_gini_contribution,delta_rank201_plus_share,delta_rank201_plus_gini_contribution,gini_change_direction,main_driver_bucket,main_driver_group,start_panel_ex_energy_gini,end_panel_ex_energy_gini,delta_panel_ex_energy_gini,calculated_vs_panel_delta_gap
balanced_2000_2024,Croatia,HRV,191,2000,2024,COMTRADE-FINAL-CA1912000H1[2002-09-01].parquet,COMTRADE-FINAL-CA1912024H6[2025-04-19].parquet,4588,6468576709.0,0.8168437338753878,0.12651622973897086,0.12639951448688205,0.1995215947898253,0.19755611581372853,0.22664164776158952,0.2156583846944718,0.4473205277096143,0.27722971888030545,5038,37468049779.0,0.8381690122299653,0.08531456122895423,0.08524592146855893,0.20143960263526262,0.19953880590045758,0.25102375566586066,0.23980635469105752,0.46222208046992247,0.3135779301698912,0.021325278354577537,450,-0.04120166851001664,-0.04115359301832312,0.0019180078454373028,0.00198269008672905,0.024382107904271144,0.024147969996585722,0.01490155276030819,0.03634821128958576,increase,rank201_plus,tail compression (rank 201+),0.814002319994733,0.8377434781732407,0.023741158178507638,-0.0024158798239301005
balanced_2000_2024,South Africa,ZAF,710,2000,2024,COMTRADE-FINAL-CA7102000H1[2003-11-17].parquet,COMTRADE-FINAL-CA7102024H6[2025-12-24].parquet,4584,20373335321.0,0.8207445583056345,0.11265441194767248,0.11254630925475713,0.2251254273163789,0.2230664485785632,0.22415358526459703,0.21314255868848309,0.4380665754713516,0.27198924178383116,5235,73681918227.794,0.8416117708460163,0.08981700012406335,0.08974259189616515,0.23227835433957322,0.23024405047997518,0.23015722542246475,0.22030553430402045,0.44774742011389845,0.3013195941658555,0.02086721254038182,651,-0.022837411823609127,-0.022803717358591977,0.007152927023194311,0.0071776019014119785,0.006003640157867723,0.007162975615537359,0.00968084464254687,0.02933035238202436,increase,rank201_plus,tail compression (rank 201+),0.8246165956876614,0.8416117708460162,0.016995175158354803,0.003872037382027016
balanced_2000_2024,Spain,ESP,724,2000,2024,COMTRADE-FINAL-CA7242000H1[2021-08-02].parquet,COMTRADE-FINAL-CA7242024H6[2025-03-30].parquet,4669,129244745919.55602,0.8061621302803226,0.16078867133749852,0.160656391627426,0.19397132173973888,0.19218593343501117,0.1909762082825857,0.1817225384602426,0.4542637986401768,0.27159726675764273,5473,374329776664.104,0.8262322413227376,0.07974861805387509,0.07969392247717152,0.21159813331564048,0.20977553763083573,0.23777963708743166,0.22823447955398007,0.47087361154305274,0.30852830166075035,0.020070111042415073,804,-0.08104005328362343,-0.08096246915025448,0.017626811575901596,0.01758960419582456,0.04680342880484595,0.04651194109373746,0.016609812902875942,0.03693103490310762,increase,rank51_200,broad upper-tail concentration (ranks 51-200),0.8051639391076437,0.8262322413227376,0.021068302215093926,-0.0009981911726788528
balanced_2000_2024,Sweden,SWE,752,2000,2024,COMTRADE-FINAL-CA7522000H1[2002-10-24].parquet,COMTRADE-FINAL-CA7522024H6[2025-06-17].parquet,4629,59876867594.0,0.8300535751159216,0.11359283951055513,0.11349630925344413,0.24110207933533606,0.23883729298642567,0.21730567238797632,0.20698838522743365,0.4279994087661325,0.27073158764861804,5286,160319686674.115,0.8498461691746326,0.10598426874894464,0.10589350902701,0.2303878716617252,0.22849547729614902,0.22653672792307733,0.21696413920685792,0.4370911316662528,0.2984930436446157,0.019792594058711033,657,-0.007608570761610492,-0.007602800226434128,-0.010714207673610865,-0.010341815690276646,0.009231055535101007,0.009975753979424268,0.00909172290012028,0.027761455995997664,increase,rank201_plus,tail compression (rank 201+),0.8312555010226654,0.8498461691746326,0.018590668151967193,0.0012019259067438393
balanced_2000_2024,Mexico,MEX,484,2000,2024,COMTRADE-FINAL-CA4842000H1[2004-03-03].parquet,COMTRADE-FINAL-CA4842024H6[2026-02-04].parquet,4615,161499477731.0,0.8472124520734831,0.09792531519106155,0.09783029112707879,0.2822416625577144,0.279651183500261,0.23565969102013107,0.22457358952298084,0.38417333123109304,0.2451573879231624,4124,502436626617.0,0.8657584819953628,0.11284990573989646,0.11274488705332636,0.29917869868309865,0.2959565385998586,0.24911135103295257,0.23592608347184596,0.3388600445440523,0.2211309728703318,0.018546029921879703,-491,0.01492459054883491,0.014914595926247567,0.016937036125384275,0.016305355099597574,0.013451660012821498,0.011352493948865117,-0.045313286687040766,-0.024026415052830624,increase,rank6_50,upper-tier concentration (ranks 6-50),0.849829155874813,0.8651287842225708,0.015299628347757777,0.0032464015741219265
balanced_2000_2024,Finland,FIN,246,2000,2024,COMTRADE-FINAL-CA2462000H1[2002-10-25].parquet,COMTRADE-FINAL-CA2462024H6[2025-10-01].parquet,4543,28363054735.0,0.8315639074931898,0.11311338394171738,0.11299657489258429,0.26021375927087714,0.2576535189763195,0.20807818213308538,0.1978820688106339,0.41859467465432015,0.263031744813652,5062,63577580590.337,0.8497558252843961,0.09821615130194278,0.09812655114009321,0.2459055400828541,0.24373716808466486,0.22991708096065375,0.21990165213188712,0.42596122765454947,0.287990453927751,0.018191917791206325,519,-0.014897232639774605,-0.01487002375249108,-0.014308219188023052,-0.013916350891654633,0.02183889882756837,0.022019583321253228,0.0073665530002293145,0.02495870911409903,increase,rank201_plus,tail compression (rank 201+),0.8347258959366994,0.8497558252843964,0.01502992934769698,0.003161988443509345
balanced_2000_2024,Norway,NOR,579,2000,2024,COMTRADE-FINAL-CA5792000H1[2022-11-02].parquet,COMTRADE-FINAL-CA5792024H6[2025-06-20].parquet,4766,32196719818.906,0.843901087627847,0.13877639504768102,0.13864756308359788,0.2512531959525519,0.249118910195277,0.20658725849007953,0.19689787043257556,0.40338315050968754,0.2592367439163967,5140,91148187847.989,0.8588317980600051,0.12878941581369022,0.12869609798595405,0.23145742754742507,0.22943239057164713,0.22314852457091117,0.2133324460589014,0.41660463206797366,0.28737086344350254,0.0149307104321581,374,-0.009986979233990806,-0.00995146509764383,-0.01979576840512684,-0.019686519623629856,0.016561266080831638,0.01643457562632583,0.013221481558286119,0.028134119527105872,increase,rank201_plus,tail compression (rank 201+),0.8405703777050184,0.8588317980600051,0.01826142035498668,-0.0033307099228285786
balanced_2000_2024,United States,USA,842,2000,2024,COMTRADE-FINAL-CA8422000H1[2005-01-11].parquet,COMTRADE-FINAL-CA8422024H6[2025-02-08].parquet,4727,1009400448536.0,0.8547004807115828,0.18793170947479965,0.18777023327355227,0.25260358606419453,0.25020521261293577,0.19655435517663536,0.18741060281826546,0.3629103492843705,0.22931443200682927,5369,2951719628294.0,0.869617322242262,0.12344041295601958,0.12333717601830307,0.2789829066275325,0.27679389364634543,0.22635638558028084,0.2171611895831773,0.371220294836167,0.25232506299443613,0.014916841530679181,642,-0.06449129651878006,-0.0644330572552492,0.02637932056333797,0.026588681033409667,0.029802030403645485,0.029750586764911824,0.008309945551796483,0.02301063098760686,increase,rank51_200,broad upper-tail concentration (ranks 51-200),0.8556670247783649,0.8687532761751575,0.013086251396792647,0.0018305901338865338
balanced_2000_2024,Japan,JPN,392,2000,2024,COMTRADE-FINAL-CA3922000H1[2005-12-16].parquet,COMTRADE-FINAL-CA3922024H6[2025-02-04].parquet,4636,269401948730.0,0.8544405561013508,0.13465543419048157,0.13455005746482737,0.2606522312404507,0.2581491647252964,0.2342549348974785,0.22305209298380152,0.3704373996715893,0.23868924092742572,5117,553732796188.648,0.867882267139292,0.11564262529461639,0.11554326991522361,0.2531676922021762,0.2510882804301325,0.25049917343265476,0.23960725436278954,0.3806905090705528,0.2616434624311462,0.013441711037941118,481,-0.01901280889586518,-0.019006787549603762,-0.007484539038274507,-0.007060884295163938,0.01624423853517626,0.01655516137898802,0.010253109398963511,0.022954221503720507,increase,rank201_plus,tail compression (rank 201+),0.8543930676819613,0.867114696787368,0.01272162910540664,0.0007200819325344776
balanced_2000_2024,Armenia,ARM,51,2000,2024,COMTRADE-FINAL-CA0512000H1[2002-09-01].parquet,COMTRADE-FINAL-CA0512024H6[2025-08-21].parquet,2852,667589173.0,0.9145206062865344,0.34372303698220696,0.3433031070806773,0.2938255321285745,0.289775027476079,0.18680029132228004,0.17255950493710245,0.17565113956693842,0.10888296679267571,4471,15751070944.710001,0.9264133319303902,0.4885728515402663,0.48836117847424054,0.16018496791149162,0.15876729185820032,0.1459143916745475,0.13865979226111763,0.20532778887369457,0.14062506933683183,0.011892725643855795,1619,0.14484981455805934,0.14505807139356325,-0.13364056421708287,-0.13100773561787865,-0.04088589964773254,-0.03389971267598482,0.029676649306756148,0.03174210254415612,increase,top5,top-5 superstar concentration,0.9145206062865344,0.9264133319303908,0.01189272564385635,-5.551115123125783e-16
balanced_2000_2024,Senegal,SEN,686,2000,2024,COMTRADE-FINAL-CA6862000H1[2002-09-01].parquet,COMTRADE-FINAL-CA6862024H6[2025-10-10].parquet,3653,1202158295.0,0.8834171037087548,0.18456079446675533,0.1843934758428239,0.27511231621955407,0.271844031801215,0.249323702416411,0.23442351553662466,0.2910031868972796,0.1927560805280911,4107,7812546419.436998,0.8950305294619952,0.18228096255799586,0.1821093135015799,0.282482554485102,0.2795359980537913,0.24532061643239692,0.2322212625818501,0.2899158665245055,0.2011639553247738,0.011613425753240425,454,-0.0022798319087594665,-0.0022841623412439838,0.007370238265547946,0.007691966252576288,-0.004003085984014082,-0.002202252954774553,-0.001087320372774092,0.008407874796682702,increase,rank201_plus,tail compression (rank 201+),0.8834171037087546,0.8948976899801924,0.011480586271437776,0.00013283948180264904
balanced_2000_2024,Korea,KOR,410,2000,2024,COMTRADE-FINAL-CA4102000H1[2002-09-01].parquet,COMTRADE-FINAL-CA4102024H6[2025-04-10].parquet,4619,119506817481.0,0.8615496536902161,0.21037774240785198,0.21025163996148769,0.22409974402722163,0.22187433676172255,0.2206810286048571,0.21029265449284518,0.3448414849600693,0.21913102247416066,5276,465160332725.0,0.8730253720896207,0.17107488970914808,0.17096324465895354,0.24737459260531575,0.2452443150131912,0.21984170681522078,0.21067403138965451,0.36170881087031537,0.24614378102782147,0.011475718399404644,657,-0.0393028526987039,-0.03928839530253414,0.023274848578094115,0.023369978251468637,-0.0008393217896363325,0.00038137689680933784,0.01686732591024609,0.02701275855366081,increase,rank201_plus,tail compression (rank 201+),0.864235827856872,0.8727118988284022,0.008476070971530136,0.0029996474278745078
balanced_2000_2024,Mauritania,MRT,478,2000,2024,COMTRADE-FINAL-CA4782000H1[2007-02-05].parquet,COMTRADE-FINAL-CA4782024H6[2025-10-10].parquet,1582,212969666.0,0.9061238895757704,0.27460082038162187,0.2738122109934542,0.4339729583836602,0.4234499994802849,0.18676916176409836,0.1624245073814003,0.10465705947061962,0.046437171720631026,2715,3152299712.197,0.9152568212116429,0.2889038121128648,0.2885160749013459,0.34617892623238056,0.3410617373505334,0.20493537647622884,0.18889534000255964,0.15998188517852568,0.09678366895720376,0.009132931635872477,1133,0.014302991731242942,0.01470386390789169,-0.08779403215127962,-0.08238826212975148,0.01816621471213048,0.026470832621159346,0.05532482570790606,0.05034649723657274,stable,rank6_50,stable / small Gini change,0.9061238895757702,0.9152568212116428,0.009132931635872588,-1.1102230246251565e-16
balanced_2000_2024,Canada,CAN,124,2000,2024,COMTRADE-FINAL-CA1242000H1[2005-12-16].parquet,COMTRADE-FINAL-CA1242024H6[2026-04-29].parquet,4752,217277429842.0,0.8388389520262248,0.1366338467901988,0.1365031537094197,0.26567268287818147,0.26332744663811564,0.19730549687638643,0.1881451688801625,0.4003879734552333,0.25086318279852715,5498,492865133456.4,0.8478295136040314,0.10114483838233998,0.10106643928387973,0.23705678152755688,0.2352110265209699,0.22153922754994007,0.21247787019246633,0.44025915254016296,0.2990741776067154,0.008990561577806533,746,-0.03548900840785882,-0.03543671442553997,-0.028615901350624584,-0.02811642011714574,0.02423373067355364,0.024332701312303834,0.03987117908492965,0.048210994808188246,stable,rank201_plus,stable / small Gini change,0.8370793308249886,0.8478295136040315,0.010750182779042827,-0.0017596212012362944
balanced_2000_2024,Egypt,EGY,818,2000,2024,COMTRADE-FINAL-CA8182000H0[2022-12-05].parquet,COMTRADE-FINAL-CA8182024H6[2025-04-17].parquet,3971,12334998159.574999,0.8800543671620328,0.1789000145387158,0.17871300243220353,0.3024916617476462,0.2990796264566631,0.23861025938218783,0.22581804937998648,0.2799980643314502,0.17644368889317982,4658,76154379959.605,0.8884937382196738,0.1655815884331626,0.16543681479216854,0.29547582233906633,0.2929694026551812,0.2269466385683333,0.21604762839872438,0.3119959506594378,0.21403989237359972,0.008439371057641032,687,-0.0133184261055532,-0.013276187640034992,-0.00701583940857986,-0.006110223801481907,-0.011663620813854525,-0.009770420981262101,0.03199788632798761,0.03759620348041989,stable,rank201_plus,stable / small Gini change,0.8800543671620329,0.8892871252972132,0.009232758135180319,-0.0007933870775392871
balanced_2000_2024,Peru,PER,604,2000,2024,COMTRADE-FINAL-CA6042000H1[2002-09-01].parquet,COMTRADE-FINAL-CA6042024H6[2025-08-05].parquet,4489,6263104806.0,0.8448349496547004,0.08891089104345415,0.08882309758162674,0.24836812127266197,0.2457579506367989,0.2538208919124385,0.24129346155490045,0.4089000957714454,0.26896043988137436,4646,45712885529.47499,0.8528010251869657,0.0902383373665665,0.09015281392026908,0.2501985529869121,0.24780169562059973,0.25124222705347793,0.23923953812195486,0.40832088259304367,0.2756069775241419,0.007966075532265249,157,0.0013274463231123523,0.001329716338642345,0.0018304317142501525,0.0020437449838008326,-0.0025786648589605776,-0.0020539234329455813,-0.0005792131784017607,0.006646537642767569,stable,rank201_plus,stable / small Gini change,0.8448349496547005,0.852573595959645,0.007738646304944474,0.00022742922732077453
balanced_2000_2024,Greece,GRC,300,2000,2024,COMTRADE-FINAL-CA3002000H1[2004-09-07].parquet,COMTRADE-FINAL-CA3002024H6[2025-02-25].parquet,4556,23615662254.0,0.8362313447252285,0.15600549590244833,0.1558577132985821,0.22904848938055106,0.2269525202839256,0.20978370437868477,0.19957977574965732,0.4051623103383158,0.25384133539306364,5081,61738730469.882996,0.8438579140256388,0.09702711690746808,0.09695059175444012,0.22430367769358905,0.22237467092982394,0.24027150247307494,0.22966825393687296,0.43839770292586805,0.2948643974045018,0.00762656930041028,525,-0.05897837899498025,-0.05890712154414199,-0.004744811686962003,-0.00457784935410166,0.030487798094390173,0.030088478187215634,0.03323539258755226,0.04102306201143818,stable,top5,stable / small Gini change,0.8378678173231231,0.843955437391203,0.006087620068079946,0.0015389492323303333
balanced_2000_2024,Brazil,BRA,76,2000,2024,COMTRADE-FINAL-CA0762000H1[2023-08-31].parquet,COMTRADE-FINAL-CA0762024H6[2025-01-29].parquet,4767,50052973500.0,0.8531119699395551,0.09039515490523255,0.09030503668405977,0.26883157654959294,0.26637887269457156,0.2462328058691658,0.23476760392318924,0.39454046267600856,0.2616604566377346,4606,236673710496.0,0.8600660946030886,0.08683509686787684,0.08674673628598145,0.2840390328487124,0.28132602349377267,0.25751268344199996,0.24530752905665823,0.37161318684141076,0.24668580576667612,0.006954124663533512,-161,-0.0035600580373557067,-0.0035583003980783207,0.01520745629911946,0.014947150799201114,0.011279877572834163,0.010539925133468991,-0.022927275834597804,-0.014974650871058454,stable,rank201_plus,stable / small Gini change,0.852786124119479,0.8612572625236063,0.008471138404127387,-0.0015170137405938755
balanced_2000_2024,Luxembourg,LUX,442,2000,2024,COMTRADE-FINAL-CA4422000H1[2002-09-01].parquet,COMTRADE-FINAL-CA4422024H6[2025-04-19].parquet,4624,9340396424.0,0.87844988272953,0.16139048371936637,0.16123982541471532,0.2859147011296059,0.28326220653719614,0.22509543284455352,0.2144239216825379,0.3275993823064742,0.21952392909508053,4926,20813802965.823997,0.881112853906248,0.12324380514858244,0.12313302074397522,0.28778931955868364,0.2851907489796135,0.23832228572740422,0.2277979874958604,0.35064458956532985,0.24499109668679903,0.0026629711767180986,302,-0.03814667857078394,-0.038106804670740096,0.0018746184290777679,0.001928542442417358,0.013226852882850693,0.013374065813322483,0.02304520725885567,0.025467167591718493,stable,top5,stable / small Gini change,0.87844988272953,0.8811795513061478,0.0027296685766178275,-6.669739989972889e-05
balanced_2000_2024,Netherlands,NLD,528,2000,2024,COMTRADE-FINAL-CA5282000H1[2005-12-22].parquet,COMTRADE-FINAL-CA5282024H6[2025-11-22].parquet,4610,147331903840.0,0.835592405393014,0.17408824260395167,0.17392622661455534,0.23298170297369586,0.23096695636880316,0.18895162878796612,0.1797681342225378,0.40397842563438635,0.2509310881871177,5411,499279408607.67993,0.8369535739785301,0.08761027786116705,0.08754446171705343,0.2210650523387021,0.21925367176410562,0.23614901795709342,0.2263705599240181,0.4551756518430376,0.303784880573353,0.0013611685855160482,801,-0.08647796474278462,-0.0863817648975019,-0.011916650634993753,-0.011713284604697533,0.0471973891691273,0.04660242570148032,0.05119722620865125,0.05285379238623533,stable,top5,stable / small Gini change,0.8324175861451601,0.8358123365245052,0.003394750379345002,-0.0020335817938289535
balanced_2000_2024,Costa Rica,CRI,188,2000,2024,COMTRADE-FINAL-CA1882000H1[2002-10-25].parquet,COMTRADE-FINAL-CA1882024H6[2025-10-05].parquet,4441,5545079048.0,0.8598970854447684,0.16364871990910523,0.1635187941012328,0.2494789991314836,0.24697275342552452,0.22310642775168604,0.21196343781155633,0.36376585320772503,0.23744210010645467,4528,21250927742.725,0.8588218595946692,0.09729367163030385,0.0971996430107374,0.26549853014631336,0.2629679631646276,0.2513728547656814,0.23909104067158615,0.38583494345770153,0.2595632127477178,-0.0010752258500992262,87,-0.06635504827880138,-0.0663191510904954,0.016019531014829752,0.015995209739103095,0.028266427013995343,0.027127602860029826,0.022069090249976497,0.022121112641263152,stable,top5,stable / small Gini change,0.8598970854447683,0.8588218595946693,-0.0010752258500990042,-2.220446049250313e-16
balanced_2000_2024,Mozambique,MOZ,508,2000,2024,COMTRADE-FINAL-CA5082000H0[2005-01-11].parquet,COMTRADE-FINAL-CA5082024H6[2025-10-09].parquet,3701,1080859315.0,0.8959745455710447,0.24856829216483184,0.24831715341924374,0.255759081837584,0.25271495646292774,0.23678019743022707,0.2228600908570192,0.25889242856735706,0.17208234483185422,4387,7401293267.999998,0.893592748597789,0.16992659759040377,0.16977064655086516,0.2815924021563849,0.27875303040862415,0.245798668817186,0.23365234915081246,0.3026823314360255,0.2114167224874873,-0.00238179697325569,686,-0.07864169457442807,-0.07854650686837858,0.025833320318800923,0.026038073945696405,0.009018471386958937,0.010792258293793267,0.04378990286866846,0.03933437765563308,stable,top5,stable / small Gini change,0.8959745455710451,0.8936186409267446,-0.002355904644300466,-2.5892328955223753e-05
balanced_2000_2024,Niger,NER,562,2000,2024,COMTRADE-FINAL-CA5622000H1[2004-02-18].parquet,COMTRADE-FINAL-CA5622024H6[2025-10-15].parquet,3069,276559607.0,0.93684371091914,0.3067912842384101,0.3063763422005883,0.3655417365414465,0.360975995599058,0.1884889900064112,0.1756628174490696,0.13917798921373215,0.09382855567042404,2974,1313701063.4290001,0.9342177961881176,0.3096728480527616,0.3092558890880665,0.3549497056201487,0.35041844912243214,0.19902977277001427,0.18477393111337367,0.1363476735570753,0.08976952686424537,-0.0026259147310223607,-95,0.002881563814351451,0.0028795468874782126,-0.01059203092129779,-0.010557546476625879,0.010540782763603068,0.00911111366430406,-0.00283031565665684,-0.004059028806178672,stable,rank6_50,stable / small Gini change,0.93684371091914,0.934217796188118,-0.0026259147310220277,-3.3306690738754696e-16
balanced_2000_2024,Georgia,GEO,268,2000,2024,COMTRADE-FINAL-CA2682000H1[2002-09-01].parquet,COMTRADE-FINAL-CA2682024H6[2026-04-28].parquet,3083,565234398.0,0.896040989872664,0.2269789125608028,0.22666230207008164,0.3384891129715004,0.3342615880189764,0.21589352033738043,0.20068322759491158,0.2186384541303164,0.13443387218869446,4372,14595584170.843998,0.8882371328027312,0.2393212857564586,0.23912028546746417,0.23752442070131471,0.23519265126737757,0.21556293541569602,0.20461897669099463,0.3075913581265308,0.2093052193768946,-0.007803857069932807,1289,0.012342373195655815,0.012457983397382522,-0.1009646922701857,-0.09906893675159881,-0.0003305849216844181,0.003935749096083047,0.08895290399621442,0.07487134718820015,stable,rank6_50,stable / small Gini change,0.8960409898726642,0.887395571806437,-0.008645418066227206,0.0008415609962943993
balanced_2000_2024,India,IND,699,2000,2024,COMTRADE-FINAL-CA6992000H1[2005-08-01].parquet,COMTRADE-FINAL-CA6992024H6[2025-04-25].parquet,4436,32991184989.0,0.8967218873273153,0.31467222012369045,0.31447030094253314,0.2533637696792947,0.25095598926943524,0.17298856427566556,0.16446476182447922,0.2589754459213493,0.1668308352908677,4954,481343771584.81,0.8846484126729086,0.21793390107293625,0.21779817795993514,0.24818476162063197,0.24597954032785124,0.20979025922552252,0.20053162532690444,0.32409107808090926,0.2203390690582178,-0.012073474654406668,518,-0.0967383190507542,-0.096672122982598,-0.005179008058662726,-0.004976448941584,0.03680169494985697,0.03606686350242522,0.06511563215955996,0.05350823376735009,decrease,top5,top-5 deconcentration,0.897709703536506,0.8849977393694881,-0.01271196416701792,0.0006384895126112511
balanced_2000_2024,Azerbaijan,AZE,31,2000,2024,COMTRADE-FINAL-CA0312000H1[2002-09-01].parquet,COMTRADE-FINAL-CA0312024H6[2025-02-24].parquet,3052,1114559462.0,0.8964709541803776,0.18787128559678407,0.1876286350546162,0.33234416074608675,0.32780840383307314,0.25459895561857426,0.23667205687855303,0.22518559803855495,0.14436185841413526,4487,19151299785.530003,0.8836974626692768,0.25016082201531964,0.250024351538198,0.21326414794602772,0.21119918102663487,0.21707181491676236,0.20638742756750234,0.3195032151218901,0.21608650253694173,-0.012773491511100743,1435,0.062289536418535574,0.06239571648358183,-0.11908001280005903,-0.11660922280643826,-0.0375271407018119,-0.030284629311050693,0.09431761708333516,0.07172464412280646,decrease,rank6_50,upper-tier deconcentration (ranks 6-50),0.8964709541803777,0.8836974626692773,-0.01277349151110041,-3.3306690738754696e-16
balanced_2000_2024,Burkina Faso,BFA,854,2000,2024,COMTRADE-FINAL-CA8542000H1[2018-01-10].parquet,COMTRADE-FINAL-CA8542024H6[2025-03-06].parquet,3276,541900507.0,0.9235256094876699,0.2088731299157098,0.20865711701745235,0.39055685179493665,0.3857591090974119,0.22402968152233155,0.20965503541176328,0.17654033676702205,0.11945434796104228,3348,3743752663.9480004,0.9092005470351173,0.17638205011616434,0.1761519233292642,0.34323281449098636,0.33897835314015023,0.26581772232745515,0.24889297999014848,0.2145674130653941,0.14517729057555467,-0.014325062452552606,72,-0.032491079799545464,-0.03250519368818816,-0.047324037303950295,-0.046780755957261666,0.041788040805123605,0.0392379445783852,0.03802707629837204,0.025722942614512398,decrease,rank6_50,upper-tier deconcentration (ranks 6-50),0.9235256094876698,0.9100030926188198,-0.013522516868849976,-0.0008025455837026296
balanced_2000_2024,Cambodia,KHM,116,2000,2024,COMTRADE-FINAL-CA1162000H1[2005-05-06].parquet,COMTRADE-FINAL-CA1162024H6[2026-04-27].parquet,2995,1246849262.0,0.9361643395696793,0.3753171183254067,0.3748990502903028,0.3295139456881677,0.3252131845974605,0.16364414706611102,0.15200011307275502,0.13152478892031458,0.08405199160916096,4289,24810189909.61,0.8903316976071457,0.17814726143140097,0.17801552528923514,0.24719986716927184,0.2444801731489322,0.26547158870431775,0.25215284887952166,0.30918128269500944,0.21568315028945662,-0.04583264196253356,1294,-0.19716985689400574,-0.19688352500106765,-0.08231407851889588,-0.08073301144852832,0.10182744163820673,0.10015273580676665,0.17765649377469486,0.13163115868029565,decrease,top5,top-5 deconcentration,0.9361643395696791,0.8899347080546403,-0.046229631515038894,0.0003969895525053335
