reporter_code,country,iso3,year,top_export_sectors,top_export_value_share,weighted_top_sector_input_product_gini,weighted_top_sector_top_supplier_share,weighted_top_sector_source_hhi,median_top_sector_matched_requirement_share,total_exports
643,Russia,RUS,2020,10,0.8709982698460997,0.7534104832389132,0.2686573749486607,0.14140816768219822,0.041800734356658764,297475968640.462
643,Russia,RUS,2021,10,0.8711080845038047,0.7526828478505984,0.2879468901383034,0.14614687368693888,0.04483377416532883,418969913919.419
699,India,IND,1988,10,0.8983553192609266,,,,0.0,13582288507.0
699,India,IND,1989,10,0.8882080439123606,,,,0.0,16756559788.0
699,India,IND,1990,10,0.893442159919515,,,,0.0,17582371739.0
699,India,IND,1991,10,0.8813806198615761,,,,0.0,17621027277.0
699,India,IND,1992,10,0.8687635670028047,,,,0.0,20355409203.0
699,India,IND,1993,10,0.8665259258566255,,,,0.0,21874697650.0
699,India,IND,1994,10,0.8628475119783107,,,,0.0,25885007565.0
699,India,IND,1995,10,0.8639505029379072,0.8600071996824167,0.19764373406065966,0.0948368861937905,0.03127295233702296,31187641907.0
699,India,IND,1996,10,0.8614852002846154,0.8485361901278095,0.27622822556493803,0.15176280489971405,0.027602603546547855,32881242433.0
699,India,IND,1997,10,0.8727235454127269,0.8540416588485618,0.3106152096719907,0.18105066485095617,0.032010632359355376,34084720022.0
699,India,IND,1998,10,0.8931903397829929,0.8600188152248612,0.30153900246817683,0.16391995388285255,0.030494573789048046,32402277275.0
699,India,IND,1999,10,0.8919134339016389,0.862432456966682,0.23836295454775586,0.11571420074123527,0.027799895294303267,36112726335.0
699,India,IND,2000,10,0.8686653870610792,0.8512492565571829,0.22077046736251307,0.11253015933030439,0.024858346687707658,41516380663.0
699,India,IND,2001,10,0.8515407875861349,0.8544927281598362,0.2159458866680861,0.1124998329391986,0.028929720385229393,42590804755.0
699,India,IND,2002,10,0.8462667570605412,0.8373777890752772,0.20559041798651445,0.111004805569945,0.02932143071783798,48909868648.0
699,India,IND,2003,10,0.8362627557110596,0.8360059671575409,0.21970055561094343,0.11411995189665121,0.03433822520200169,58455224018.0
699,India,IND,2004,10,0.8217373045189696,0.8449869965640032,0.23259987661874662,0.12184071825419442,0.05829524525382698,75012142153.0
699,India,IND,2005,10,0.8218195959683807,0.8452349646573419,0.25235893799217624,0.13054485661578927,0.0663941685537815,99229986721.0
699,India,IND,2006,10,0.809731674708331,0.8452775427193345,0.2362126670798028,0.11477503543047088,0.07236640681701216,119928633003.0
699,India,IND,2007,10,0.8109782310510067,0.8482653798996396,0.2706407257726681,0.12670813333501496,0.06572789989843067,144212093610.0
699,India,IND,2008,10,0.8041322359794141,0.8547624667313516,0.24974956942848603,0.11930581170107683,0.07046496464615416,178998682332.0
699,India,IND,2009,10,0.7910341987596952,0.8540216878339557,0.2686902244624409,0.1429601917939364,0.08319917127464732,169045656554.0
699,India,IND,2010,10,0.7943870792986125,0.8560992284643105,0.32538243546991735,0.1727007307195343,0.06429591856402644,216179031480.0
699,India,IND,2011,10,0.8122602268281437,0.8501176517847037,0.2965239439265893,0.14887500584719954,0.0616535993756986,287617699120.0
699,India,IND,2012,10,0.829386818101183,0.8492977248711528,0.28732718515409056,0.14083938326440656,0.07074175379771218,287037544356.0
699,India,IND,2013,10,0.8255596197912772,0.836710963841003,0.29377469024289354,0.14608392291783973,0.06806049495597187,331597764576.0
699,India,IND,2014,10,0.8145964759809747,0.8240802569531496,0.3191122176916555,0.1542031705500921,0.06509538060852871,316584843905.0
699,India,IND,2015,10,0.7921662884288344,0.8098686582113294,0.29780694449219824,0.1365794176504765,0.062251416425334744,262070991911.0
699,India,IND,2016,10,0.7992144686799927,0.8275530694116321,0.3218869112248842,0.16155399615020816,0.07366304595295334,259505853437.0
699,India,IND,2017,10,0.8034917312540375,0.82315776143717,0.2856329451111361,0.13884497686122158,0.05343159250858706,293234817248.447
699,India,IND,2018,10,0.8095013350749297,0.8159287123246007,0.2938621381396641,0.13703526798519214,0.057238019670177914,322313404854.805
699,India,IND,2019,10,0.7927331172223997,0.8179908402365327,0.2944980580278321,0.14192563319373147,0.07647394604132268,323038689363.938
699,India,IND,2020,10,0.775226827161748,0.8085081002395421,0.28630802255798127,0.13420569164773638,0.057247625104350455,275389162765.539
699,India,IND,2021,10,0.7874238619043454,0.8212878476099156,0.31164674615622423,0.14794214618592558,0.06391324840346284,394725055699.247
699,India,IND,2022,10,0.8061354039578895,0.826120303952148,0.29222733204912893,0.13293552058721012,0.07574131419171504,450255045125.411
699,India,IND,2023,10,0.8019771583995801,,,,0.0,426828482912.381
699,India,IND,2024,10,0.786692459436948,,,,0.0,434415330189.367
703,Slovakia,SVK,1994,10,0.7080092894937554,,,,0.0,6690227222.0
703,Slovakia,SVK,1995,10,0.7161301958580142,0.6877194591938139,0.3802846454576066,0.21889925747714511,0.1656896824574647,8374272643.0
703,Slovakia,SVK,1996,10,0.6962770489855131,0.6949780215366258,0.36020727146657333,0.19913298395467183,0.18807645524086297,7490881586.0
703,Slovakia,SVK,1997,10,0.7277407168340655,0.7683947419790518,0.3940212807899769,0.2563701695917461,0.16496328596126164,9633901557.0
703,Slovakia,SVK,1998,10,0.7514706560581539,0.757809569708381,0.44354765588593026,0.2964125822541382,0.17582077828799747,10718080657.0
703,Slovakia,SVK,1999,10,0.756833143992367,0.7660273937446481,0.44757762265277806,0.30181375939611493,0.1780221519096818,10056773255.0
703,Slovakia,SVK,2000,10,0.7817275224845752,0.7692725740966448,0.4058907957281974,0.25939008830409094,0.15968295912698693,11884547578.0
703,Slovakia,SVK,2001,10,0.7624335426035425,0.762914232258639,0.37312964349061634,0.2248195614490806,0.1931407524205914,12635923084.0
703,Slovakia,SVK,2002,10,0.7708457751056034,0.7616812092641656,0.3408837105503924,0.1898160849932524,0.19946415040835563,14477417305.0
703,Slovakia,SVK,2003,10,0.8052076362978919,0.7678698968484321,0.3871574733068534,0.21397056273640372,0.2220606023444921,21916964525.0
703,Slovakia,SVK,2004,10,0.7959373407089833,0.7782365523085103,0.35275316891877395,0.19056730726800536,0.24736422101957362,27842956275.0
703,Slovakia,SVK,2005,10,0.798635114133776,0.7730145151000534,0.32708818345943497,0.17114343973004023,0.2495929888452128,31268414639.0
703,Slovakia,SVK,2006,10,0.8104412238663152,0.7757158386162144,0.30296223570759545,0.15016082149645307,0.29516110547982055,40544527406.0
703,Slovakia,SVK,2007,10,0.8317423795242487,0.7725229868176409,0.2737937897278009,0.14086735333386682,0.26839601177655714,56945350843.0
703,Slovakia,SVK,2008,10,0.8412077124000872,0.7749107707856829,0.3168042071939035,0.16562092989088487,0.24004683431259446,68693266637.0
703,Slovakia,SVK,2009,10,0.8141861480790582,0.7903084630925536,0.28095867908501015,0.14593000489045174,0.24711551168498153,55502593700.0
703,Slovakia,SVK,2010,10,0.8169881460973406,0.8038582231232937,0.2883495346871017,0.15338966208466295,0.2141953668564023,65234012244.119
703,Slovakia,SVK,2011,10,0.8259424940964184,0.7978220726132551,0.27974612027175666,0.14790079238919437,0.2265139400187202,78947827330.70999
703,Slovakia,SVK,2012,10,0.8255692244897688,0.7987203050749516,0.321954950565179,0.16975404966698804,0.2493693854967106,79838936660.51
703,Slovakia,SVK,2013,10,0.8431368626274759,0.8016028071126349,0.296185906461376,0.1472941896236674,0.2816837890940423,85141896808.908
703,Slovakia,SVK,2014,10,0.8491400908647242,0.8013038036742349,0.2686356234163662,0.13028339356180516,0.28647356839986154,85689338528.683
